Time (ms),Name,Value
1,"IMU_Pitch","-3.1218109130859375"
1,"IMU_Roll","-2.57470703125"
1,"Channel 2 Current","0.0"
1,"Channel 6 Current","0.0"
1,"Left B Power","-0.0"
1,"Arm Current","0.0"
1,"Intake Power","-2.4926686217008798"
1,"Distance 0","0.0"
1,"x1","0.32171944706184397"
1,"x2","0.17497702495672518"
1,"y1","-0.78"
1,"Left B Encoder","-16.999998092651367"
1,"y2","-1.34"
1,"IMU_Connected","true"
1,"z1","-2.422679283761078"
1,"z2","-3.227997728464928"
1,"Channel 3 Current","0.0"
1,"Channel 7 Current","0.0"
1,"Coordinate Heading","-120.37561060260533"
1,"Move to arm angle: ","60.0"
1,"Right A Power","-0.00262451171875"
1,"Vive Auto","1.0"
1,"x_rot1","0.19"
1,"x_rot2","41.95"
1,"Drivespeed","0.16796875"
1,"Lift Encoder","0.0"
1,"Coordinate delta X","-0.18725090038983094"
1,"Coordinate delta Z","-0.31947293310800084"
1,"Arm Lower Limit Switch","true"
1,"Arm Upper Limit Switch","true"
1,"Lift A Speed","-0.05976095617529881"
1,"Channel 0 Current","0.0"
1,"Channel 4 Current","0.0"
2,"Channel 8 Current","0.0"
2,"Got Cargo","false"
2,"y_rot1","32.62"
2,"y_rot2","-58.22"
2,"Right B Power","-0.00262451171875"
2,"count","1.0"
2,"Right A Encoder","8.999999046325684"
2,"IMU_IsCalibrating","false"
2,"z_rot1","92.24"
2,"z_rot2","34.34"
2,"Lift B Speed","-0.05976095617529881"
2,"Channel 1 Current","0.0"
2,"Channel 5 Current","0.0"
2,"Channel 9 Current","0.0"
2,"IMU_Yaw","49.36390686035156"
2,"Coordinate Destination X","0.136"
2,"Coordinate Destination Z","0.136"
2,"Right B Encoder","8.999999046325684"
2,"Coordinate Origin X","0.32325090038983095"
2,"Coordinate Origin Z","-2.507527066891999"
2,"fps","294.0"
2,"Arm Speed","0.02"
2,"Move to arm height: ","-0.9"
2,"Cargo detected","true"
2,"Left A Power","-0.0"
2,"Vive Auto result","false"
2,"X","-0.0078125"
2,"Y","-0.0078125"
2,"Left A Encoder","-16.999998092651367"
15,"fps","263.0"
15,"fps","263.0"
15,"x1","0.32167534374440776"
15,"x1","0.32167534374440776"
15,"z1","-2.4227075052805667"
15,"z1","-2.4227075052805667"
15,"y_rot1","32.61"
15,"y_rot1","32.61"
15,"x_rot2","41.94"
15,"x_rot2","41.94"
15,"z_rot2","34.34"
15,"z_rot2","34.34"
15,"x_rot1","0.19"
15,"x_rot1","0.19"
15,"y2","-1.35"
15,"y2","-1.35"
15,"x2","0.175004604646531"
15,"x2","0.175004604646531"
15,"z2","-3.2280422359640863"
15,"z2","-3.2280422359640863"
15,"y_rot2","-58.21"
15,"y_rot2","-58.21"
15,"z_rot1","92.23"
15,"z_rot1","92.23"
116,"x_rot1","0.18"
116,"x_rot1","0.18"
116,"z_rot1","92.23"
116,"z_rot1","92.23"
116,"y2","-1.35"
116,"y2","-1.35"
116,"fps","277.0"
116,"fps","277.0"
116,"x2","0.17503219210394083"
116,"x2","0.17503219210394083"
116,"z2","-3.228086738649003"
116,"z2","-3.228086738649003"
116,"x_rot2","41.93"
116,"x_rot2","41.93"
116,"y_rot2","-58.2"
116,"y_rot2","-58.2"
116,"z_rot2","34.33"
116,"z_rot2","34.33"
214,"z_rot1","92.23"
214,"z_rot1","92.23"
214,"y2","-1.34"
214,"y2","-1.34"
214,"x2","0.17505978732811422"
214,"x2","0.17505978732811422"
214,"z2","-3.228131236518322"
214,"z2","-3.228131236518322"
214,"y_rot2","-58.19"
214,"y_rot2","-58.19"
214,"z_rot2","34.3"
214,"z_rot2","34.3"
214,"x_rot1","0.19"
214,"x_rot1","0.19"
214,"fps","277.0"
214,"fps","277.0"
214,"x_rot2","41.91"
214,"x_rot2","41.91"
215,"x1","0.32167534374440776"
215,"x1","0.32167534374440776"
215,"z1","-2.4227075052805667"
215,"z1","-2.4227075052805667"
215,"y_rot1","32.61"
215,"y_rot1","32.61"
315,"fps","263.0"
315,"fps","263.0"
315,"x_rot1","0.19"
315,"x_rot1","0.19"
315,"x2","0.17503219210394083"
315,"x2","0.17503219210394083"
315,"z2","-3.228086738649003"
315,"z2","-3.228086738649003"
315,"y_rot2","-58.2"
315,"y_rot2","-58.2"
315,"x_rot2","41.92"
315,"x_rot2","41.92"
315,"z_rot2","34.32"
315,"z_rot2","34.32"
315,"z_rot1","92.22"
315,"z_rot1","92.22"
416,"z_rot2","34.32"
416,"z_rot2","34.32"
416,"fps","294.0"
416,"fps","294.0"
416,"z_rot1","92.22"
416,"z_rot1","92.22"
417,"x2","0.17505978732811422"
417,"x2","0.17505978732811422"
417,"z2","-3.228131236518322"
417,"z2","-3.228131236518322"
417,"y_rot2","-58.19"
417,"y_rot2","-58.19"
417,"x_rot1","0.19"
417,"x_rot1","0.19"
516,"x2","0.17505978732811422"
516,"x2","0.17505978732811422"
516,"z2","-3.228131236518322"
516,"z2","-3.228131236518322"
516,"y_rot2","-58.19"
516,"y_rot2","-58.19"
516,"z_rot2","34.31"
516,"z_rot2","34.31"
516,"fps","270.0"
516,"fps","270.0"
516,"z_rot1","92.23"
516,"z_rot1","92.23"
516,"x_rot1","0.18"
516,"x_rot1","0.18"
516,"x_rot2","41.92"
516,"x_rot2","41.92"
516,"y2","-1.35"
516,"y2","-1.35"
615,"z_rot1","92.22"
615,"z_rot1","92.22"
615,"x_rot1","0.18"
615,"x_rot1","0.18"
615,"z_rot2","34.3"
615,"z_rot2","34.3"
615,"y2","-1.34"
615,"y2","-1.34"
615,"fps","270.0"
615,"fps","270.0"
615,"x_rot2","41.91"
615,"x_rot2","41.91"
720,"x_rot1","0.17"
720,"x_rot1","0.17"
720,"z_rot2","34.32"
720,"z_rot2","34.32"
721,"y2","-1.35"
721,"y2","-1.35"
721,"x_rot2","41.92"
721,"x_rot2","41.92"
721,"fps","263.0"
721,"fps","263.0"
721,"z_rot1","92.23"
721,"z_rot1","92.23"
816,"z_rot2","34.31"
816,"z_rot2","34.31"
816,"y2","-1.35"
816,"y2","-1.35"
816,"fps","250.0"
816,"fps","250.0"
816,"x2","0.17503219210394083"
816,"x2","0.17503219210394083"
816,"z2","-3.228086738649003"
816,"z2","-3.228086738649003"
816,"y_rot2","-58.2"
816,"y_rot2","-58.2"
816,"x_rot2","41.92"
816,"x_rot2","41.92"
816,"x_rot1","0.19"
816,"x_rot1","0.19"
916,"fps","294.0"
916,"fps","294.0"
916,"x1","0.3216312355020589"
916,"x1","0.3216312355020589"
916,"z1","-2.4227357191021444"
916,"z1","-2.4227357191021444"
916,"y_rot1","32.6"
916,"y_rot1","32.6"
916,"x_rot2","41.93"
916,"x_rot2","41.93"
916,"z_rot2","34.32"
916,"z_rot2","34.32"
916,"z_rot1","92.23"
916,"z_rot1","92.23"
916,"y2","-1.35"
916,"y2","-1.35"
1016,"y2","-1.34"
1016,"y2","-1.34"
1016,"z_rot2","34.33"
1016,"z_rot2","34.33"
1016,"z_rot1","92.23"
1016,"z_rot1","92.23"
1016,"fps","277.0"
1016,"fps","277.0"
1016,"x2","0.175004604646531"
1016,"x2","0.175004604646531"
1016,"z2","-3.2280422359640863"
1016,"z2","-3.2280422359640863"
1016,"y_rot2","-58.21"
1016,"y_rot2","-58.21"
1016,"x1","0.3216312355020589"
1016,"x1","0.3216312355020589"
1016,"z1","-2.4227357191021444"
1016,"z1","-2.4227357191021444"
1016,"x_rot1","0.18"
1016,"x_rot1","0.18"
1016,"y_rot1","32.6"
1016,"y_rot1","32.6"
1016,"x_rot2","41.93"
1016,"x_rot2","41.93"
1116,"z_rot1","92.23"
1116,"z_rot1","92.23"
1116,"y2","-1.35"
1116,"y2","-1.35"
1116,"x2","0.175004604646531"
1116,"x2","0.175004604646531"
1116,"z2","-3.2280422359640863"
1116,"z2","-3.2280422359640863"
1116,"y_rot2","-58.21"
1116,"y_rot2","-58.21"
1116,"fps","270.0"
1116,"fps","270.0"
1217,"z_rot1","92.22"
1217,"z_rot1","92.22"
1217,"x2","0.17503219210394083"
1217,"x2","0.17503219210394083"
1217,"z2","-3.228086738649003"
1217,"z2","-3.228086738649003"
1217,"y_rot2","-58.2"
1217,"y_rot2","-58.2"
1217,"z_rot2","34.34"
1217,"z_rot2","34.34"
1217,"fps","277.0"
1217,"fps","277.0"
1217,"x_rot2","41.94"
1217,"x_rot2","41.94"
1217,"y2","-1.34"
1217,"y2","-1.34"
1316,"x_rot2","41.93"
1316,"x_rot2","41.93"
1316,"z_rot1","92.22"
1316,"z_rot1","92.22"
1316,"fps","256.0"
1316,"fps","256.0"
1316,"y2","-1.34"
1316,"y2","-1.34"
1316,"z_rot2","34.33"
1316,"z_rot2","34.33"
1316,"x_rot1","0.18"
1316,"x_rot1","0.18"
1417,"x_rot2","41.93"
1417,"x_rot2","41.93"
1417,"z_rot2","34.33"
1417,"z_rot2","34.33"
1417,"y2","-1.35"
1417,"y2","-1.35"
1417,"fps","263.0"
1417,"fps","263.0"
1417,"x_rot1","0.18"
1417,"x_rot1","0.18"
1518,"x_rot1","0.17"
1518,"x_rot1","0.17"
1518,"x_rot2","41.93"
1518,"x_rot2","41.93"
1518,"fps","256.0"
1518,"fps","256.0"
1518,"z_rot2","34.33"
1518,"z_rot2","34.33"
1518,"z_rot1","92.23"
1518,"z_rot1","92.23"
1518,"y2","-1.35"
1518,"y2","-1.35"
1518,"x1","0.32158712233614106"
1518,"x1","0.32158712233614106"
1518,"z1","-2.4227639252249515"
1518,"z1","-2.4227639252249515"
1518,"y_rot1","32.59"
1518,"y_rot1","32.59"
1518,"x2","0.17503219210394083"
1518,"x2","0.17503219210394083"
1518,"z2","-3.228086738649003"
1518,"z2","-3.228086738649003"
1518,"y_rot2","-58.2"
1518,"y_rot2","-58.2"
1618,"x1","0.3216312355020589"
1618,"x1","0.3216312355020589"
1618,"z1","-2.4227357191021444"
1618,"z1","-2.4227357191021444"
1618,"y_rot1","32.6"
1618,"y_rot1","32.6"
1618,"fps","270.0"
1618,"fps","270.0"
1618,"x_rot2","41.92"
1618,"x_rot2","41.92"
1618,"z_rot2","34.32"
1618,"z_rot2","34.32"
1618,"x2","0.17505978732811422"
1618,"x2","0.17505978732811422"
1618,"z2","-3.228131236518322"
1618,"z2","-3.228131236518322"
1618,"y_rot2","-58.19"
1618,"y_rot2","-58.19"
1717,"z_rot2","34.33"
1717,"z_rot2","34.33"
1717,"fps","285.0"
1717,"fps","285.0"
1718,"x_rot1","0.17"
1718,"x_rot1","0.17"
1718,"x2","0.17503219210394083"
1718,"x2","0.17503219210394083"
1718,"z2","-3.228086738649003"
1718,"z2","-3.228086738649003"
1718,"y_rot2","-58.2"
1718,"y_rot2","-58.2"
1718,"y2","-1.35"
1718,"y2","-1.35"
1718,"x_rot2","41.93"
1718,"x_rot2","41.93"
1818,"x_rot2","41.94"
1818,"x_rot2","41.94"
1818,"z_rot2","34.35"
1818,"z_rot2","34.35"
1818,"fps","232.0"
1818,"fps","232.0"
1818,"x_rot1","0.19"
1818,"x_rot1","0.19"
1818,"z_rot1","92.24"
1818,"z_rot1","92.24"
1818,"x2","0.175004604646531"
1818,"x2","0.175004604646531"
1818,"z2","-3.2280422359640863"
1818,"z2","-3.2280422359640863"
1818,"y_rot2","-58.21"
1818,"y_rot2","-58.21"
1918,"x2","0.175004604646531"
1918,"x2","0.175004604646531"
1918,"z2","-3.2280422359640863"
1918,"z2","-3.2280422359640863"
1918,"y_rot2","-58.21"
1918,"y_rot2","-58.21"
1918,"z_rot2","34.34"
1918,"z_rot2","34.34"
1918,"x_rot1","0.17"
1918,"x_rot1","0.17"
1918,"x1","0.32158712233614106"
1918,"x1","0.32158712233614106"
1918,"z1","-2.4227639252249515"
1918,"z1","-2.4227639252249515"
1918,"y_rot1","32.59"
1918,"y_rot1","32.59"
1918,"fps","263.0"
1918,"fps","263.0"
1918,"x_rot2","41.93"
1918,"x_rot2","41.93"
2019,"z_rot1","92.25"
2019,"z_rot1","92.25"
2019,"x_rot2","41.95"
2019,"x_rot2","41.95"
2019,"x1","0.3216312355020589"
2019,"x1","0.3216312355020589"
2019,"z1","-2.4227357191021444"
2019,"z1","-2.4227357191021444"
2019,"x_rot1","0.16"
2019,"x_rot1","0.16"
2019,"y_rot1","32.6"
2019,"y_rot1","32.6"
2019,"z_rot2","34.35"
2019,"z_rot2","34.35"
2019,"y2","-1.35"
2019,"y2","-1.35"
2019,"fps","285.0"
2019,"fps","285.0"
2019,"x2","0.17503219210394083"
2019,"x2","0.17503219210394083"
2019,"z2","-3.228086738649003"
2019,"z2","-3.228086738649003"
2019,"y_rot2","-58.2"
2019,"y_rot2","-58.2"
2119,"fps","256.0"
2119,"fps","256.0"
2119,"x2","0.17503219210394083"
2119,"x2","0.17503219210394083"
2119,"z2","-3.228086738649003"
2119,"z2","-3.228086738649003"
2119,"y_rot2","-58.2"
2119,"y_rot2","-58.2"
2119,"x_rot2","41.95"
2119,"x_rot2","41.95"
2119,"z_rot2","34.36"
2119,"z_rot2","34.36"
2219,"x_rot1","0.15"
2219,"x_rot1","0.15"
2219,"fps","263.0"
2219,"fps","263.0"
2220,"x2","0.17503219210394083"
2220,"x2","0.17503219210394083"
2220,"z2","-3.228086738649003"
2220,"z2","-3.228086738649003"
2220,"y_rot2","-58.2"
2220,"y_rot2","-58.2"
2220,"x_rot2","41.95"
2220,"x_rot2","41.95"
2220,"z_rot2","34.36"
2220,"z_rot2","34.36"
2220,"x1","0.32158712233614106"
2220,"x1","0.32158712233614106"
2220,"z1","-2.4227639252249515"
2220,"z1","-2.4227639252249515"
2220,"y_rot1","32.59"
2220,"y_rot1","32.59"
2319,"x_rot1","0.15"
2319,"x_rot1","0.15"
2319,"x2","0.17505978732811422"
2319,"x2","0.17505978732811422"
2319,"z2","-3.228131236518322"
2319,"z2","-3.228131236518322"
2319,"x_rot2","41.93"
2319,"x_rot2","41.93"
2319,"y_rot2","-58.19"
2319,"y_rot2","-58.19"
2319,"fps","263.0"
2319,"fps","263.0"
2319,"z_rot1","92.25"
2319,"z_rot1","92.25"
2319,"z_rot2","34.35"
2319,"z_rot2","34.35"
2319,"x1","0.3216312355020589"
2319,"x1","0.3216312355020589"
2319,"z1","-2.4227357191021444"
2319,"z1","-2.4227357191021444"
2319,"y_rot1","32.6"
2319,"y_rot1","32.6"
2319,"y2","-1.34"
2319,"y2","-1.34"
2419,"fps","277.0"
2419,"fps","277.0"
2419,"x1","0.3216312355020589"
2419,"x1","0.3216312355020589"
2419,"z1","-2.4227357191021444"
2419,"z1","-2.4227357191021444"
2419,"y_rot1","32.6"
2419,"y_rot1","32.6"
2419,"x_rot2","41.94"
2419,"x_rot2","41.94"
2419,"z_rot2","34.36"
2419,"z_rot2","34.36"
2419,"y2","-1.35"
2419,"y2","-1.35"
2419,"x_rot1","0.16"
2419,"x_rot1","0.16"
2419,"z_rot1","92.26"
2419,"z_rot1","92.26"
2520,"z_rot1","92.26"
2520,"z_rot1","92.26"
2521,"x1","0.32158712233614106"
2521,"x1","0.32158712233614106"
2521,"z1","-2.4227639252249515"
2521,"z1","-2.4227639252249515"
2521,"y_rot1","32.59"
2521,"y_rot1","32.59"
2521,"z_rot2","34.35"
2521,"z_rot2","34.35"
2521,"fps","270.0"
2521,"fps","270.0"
2521,"x_rot2","41.93"
2521,"x_rot2","41.93"
2521,"x2","0.17503219210394083"
2521,"x2","0.17503219210394083"
2521,"z2","-3.228086738649003"
2521,"z2","-3.228086738649003"
2521,"y_rot2","-58.2"
2521,"y_rot2","-58.2"
2521,"x_rot1","0.17"
2521,"x_rot1","0.17"
2622,"x_rot1","0.16"
2622,"x_rot1","0.16"
2622,"x2","0.17503219210394083"
2622,"x2","0.17503219210394083"
2622,"z2","-3.228086738649003"
2622,"z2","-3.228086738649003"
2622,"x_rot2","41.94"
2622,"x_rot2","41.94"
2622,"y_rot2","-58.2"
2622,"y_rot2","-58.2"
2622,"z_rot2","34.35"
2622,"z_rot2","34.35"
2622,"fps","256.0"
2622,"fps","256.0"
2622,"x1","0.3216312355020589"
2622,"x1","0.3216312355020589"
2622,"z1","-2.4227357191021444"
2622,"z1","-2.4227357191021444"
2622,"y_rot1","32.6"
2622,"y_rot1","32.6"
2622,"z_rot1","92.27"
2622,"z_rot1","92.27"
2622,"y2","-1.35"
2622,"y2","-1.35"
2719,"z_rot2","34.36"
2719,"z_rot2","34.36"
2719,"x_rot1","0.17"
2719,"x_rot1","0.17"
2719,"z_rot1","92.27"
2719,"z_rot1","92.27"
2719,"y2","-1.35"
2719,"y2","-1.35"
2719,"fps","263.0"
2719,"fps","263.0"
2719,"x_rot2","41.94"
2719,"x_rot2","41.94"
2719,"x2","0.17503219210394083"
2719,"x2","0.17503219210394083"
2719,"z2","-3.228086738649003"
2719,"z2","-3.228086738649003"
2719,"y_rot2","-58.2"
2719,"y_rot2","-58.2"
2820,"x2","0.17503219210394083"
2820,"x2","0.17503219210394083"
2820,"z2","-3.228086738649003"
2820,"z2","-3.228086738649003"
2820,"y_rot2","-58.2"
2820,"y_rot2","-58.2"
2820,"x_rot1","0.18"
2820,"x_rot1","0.18"
2820,"x_rot2","41.94"
2820,"x_rot2","41.94"
2820,"z_rot2","34.36"
2820,"z_rot2","34.36"
2820,"fps","270.0"
2820,"fps","270.0"
2820,"z_rot1","92.26"
2820,"z_rot1","92.26"
2820,"x1","0.3216312355020589"
2820,"x1","0.3216312355020589"
2820,"z1","-2.4227357191021444"
2820,"z1","-2.4227357191021444"
2820,"y_rot1","32.6"
2820,"y_rot1","32.6"
2921,"x_rot1","0.16"
2921,"x_rot1","0.16"
2921,"fps","285.0"
2921,"fps","285.0"
2921,"x_rot2","41.93"
2921,"x_rot2","41.93"
2921,"z_rot2","34.34"
2921,"z_rot2","34.34"
2921,"z_rot1","92.26"
2921,"z_rot1","92.26"
2921,"y2","-1.35"
2921,"y2","-1.35"
3020,"y2","-1.35"
3020,"y2","-1.35"
3020,"z_rot2","34.33"
3020,"z_rot2","34.33"
3020,"x_rot1","0.17"
3020,"x_rot1","0.17"
3020,"fps","270.0"
3020,"fps","270.0"
3020,"x_rot2","41.92"
3020,"x_rot2","41.92"
3020,"z_rot1","92.26"
3020,"z_rot1","92.26"
3020,"x2","0.17505978732811422"
3020,"x2","0.17505978732811422"
3020,"z2","-3.228131236518322"
3020,"z2","-3.228131236518322"
3020,"y_rot2","-58.19"
3020,"y_rot2","-58.19"
3122,"x_rot1","0.18"
3122,"x_rot1","0.18"
3122,"x2","0.17503219210394083"
3122,"x2","0.17503219210394083"
3122,"z2","-3.228086738649003"
3122,"z2","-3.228086738649003"
3122,"y_rot2","-58.2"
3122,"y_rot2","-58.2"
3122,"fps","270.0"
3122,"fps","270.0"
3122,"x_rot2","41.92"
3122,"x_rot2","41.92"
3122,"z_rot2","34.34"
3122,"z_rot2","34.34"
3122,"z_rot1","92.26"
3122,"z_rot1","92.26"
3221,"z_rot1","92.26"
3221,"z_rot1","92.26"
3221,"x2","0.17505978732811422"
3221,"x2","0.17505978732811422"
3221,"z2","-3.228131236518322"
3221,"z2","-3.228131236518322"
3221,"y_rot2","-58.19"
3221,"y_rot2","-58.19"
3221,"x_rot2","41.92"
3221,"x_rot2","41.92"
3221,"x1","0.32167534374440776"
3221,"x1","0.32167534374440776"
3221,"z1","-2.4227075052805667"
3221,"z1","-2.4227075052805667"
3221,"y_rot1","32.61"
3221,"y_rot1","32.61"
3221,"z_rot2","34.35"
3221,"z_rot2","34.35"
3221,"fps","277.0"
3221,"fps","277.0"
3321,"z_rot2","34.34"
3321,"z_rot2","34.34"
3321,"x_rot1","0.19"
3321,"x_rot1","0.19"
3321,"z_rot1","92.25"
3321,"z_rot1","92.25"
3321,"x_rot2","41.92"
3321,"x_rot2","41.92"
3321,"x1","0.32167534374440776"
3321,"x1","0.32167534374440776"
3321,"z1","-2.4227075052805667"
3321,"z1","-2.4227075052805667"
3321,"y_rot1","32.61"
3321,"y_rot1","32.61"
3321,"fps","263.0"
3321,"fps","263.0"
3321,"x2","0.17505978732811422"
3321,"x2","0.17505978732811422"
3321,"z2","-3.228131236518322"
3321,"z2","-3.228131236518322"
3321,"y_rot2","-58.19"
3321,"y_rot2","-58.19"
3422,"x1","0.32167534374440776"
3422,"x1","0.32167534374440776"
3422,"z1","-2.4227075052805667"
3422,"z1","-2.4227075052805667"
3422,"y_rot1","32.61"
3422,"y_rot1","32.61"
3422,"x2","0.17508739031821047"
3422,"x2","0.17508739031821047"
3422,"z2","-3.2281757295706885"
3422,"z2","-3.2281757295706885"
3422,"x_rot2","41.92"
3422,"x_rot2","41.92"
3422,"y_rot2","-58.18"
3422,"y_rot2","-58.18"
3422,"z_rot2","34.34"
3422,"z_rot2","34.34"
3422,"fps","285.0"
3422,"fps","285.0"
3523,"z_rot2","34.33"
3523,"z_rot2","34.33"
3523,"x1","0.3216312355020589"
3523,"x1","0.3216312355020589"
3523,"z1","-2.4227357191021444"
3523,"z1","-2.4227357191021444"
3523,"y_rot1","32.6"
3523,"y_rot1","32.6"
3523,"x2","0.17508739031821047"
3523,"x2","0.17508739031821047"
3523,"z2","-3.2281757295706885"
3523,"z2","-3.2281757295706885"
3523,"y_rot2","-58.18"
3523,"y_rot2","-58.18"
3523,"x_rot1","0.19"
3523,"x_rot1","0.19"
3523,"fps","277.0"
3523,"fps","277.0"
3523,"z_rot1","92.25"
3523,"z_rot1","92.25"
3523,"x_rot2","41.91"
3523,"x_rot2","41.91"
3622,"z_rot1","92.26"
3622,"z_rot1","92.26"
3622,"z_rot2","34.31"
3622,"z_rot2","34.31"
3622,"fps","277.0"
3622,"fps","277.0"
3622,"x_rot2","41.91"
3622,"x_rot2","41.91"
3622,"x_rot1","0.19"
3622,"x_rot1","0.19"
3622,"x1","0.3216312355020589"
3622,"x1","0.3216312355020589"
3622,"z1","-2.4227357191021444"
3622,"z1","-2.4227357191021444"
3622,"y_rot1","32.6"
3622,"y_rot1","32.6"
3622,"x2","0.17508739031821047"
3622,"x2","0.17508739031821047"
3622,"z2","-3.2281757295706885"
3622,"z2","-3.2281757295706885"
3622,"y_rot2","-58.18"
3622,"y_rot2","-58.18"
3722,"z_rot1","92.25"
3722,"z_rot1","92.25"
3722,"z_rot2","34.32"
3722,"z_rot2","34.32"
3722,"x_rot2","41.91"
3722,"x_rot2","41.91"
3722,"x2","0.17511500107338895"
3722,"x2","0.17511500107338895"
3722,"z2","-3.2282202178047466"
3722,"z2","-3.2282202178047466"
3722,"y_rot2","-58.17"
3722,"y_rot2","-58.17"
3823,"z_rot2","34.31"
3823,"z_rot2","34.31"
3823,"x_rot1","0.18"
3823,"x_rot1","0.18"
3823,"z_rot1","92.25"
3823,"z_rot1","92.25"
3823,"fps","285.0"
3823,"fps","285.0"
3823,"x2","0.17508739031821047"
3823,"x2","0.17508739031821047"
3823,"z2","-3.2281757295706885"
3823,"z2","-3.2281757295706885"
3823,"y_rot2","-58.18"
3823,"y_rot2","-58.18"
3823,"x_rot2","41.92"
3823,"x_rot2","41.92"
3923,"x2","0.17508739031821047"
3923,"x2","0.17508739031821047"
3923,"z2","-3.2281757295706885"
3923,"z2","-3.2281757295706885"
3923,"y_rot2","-58.18"
3923,"y_rot2","-58.18"
3923,"x_rot1","0.17"
3923,"x_rot1","0.17"
3923,"x_rot2","41.91"
3923,"x_rot2","41.91"
3923,"fps","277.0"
3923,"fps","277.0"
3923,"z_rot2","34.3"
3923,"z_rot2","34.3"
3923,"z_rot1","92.25"
3923,"z_rot1","92.25"
4022,"x_rot1","0.18"
4022,"x_rot1","0.18"
4022,"z_rot2","34.31"
4022,"z_rot2","34.31"
4022,"fps","263.0"
4022,"fps","263.0"
4022,"x2","0.17511500107338895"
4022,"x2","0.17511500107338895"
4023,"z2","-3.2282202178047466"
4023,"z2","-3.2282202178047466"
4023,"x_rot2","41.91"
4023,"x_rot2","41.91"
4023,"y_rot2","-58.17"
4023,"y_rot2","-58.17"
4023,"z_rot1","92.25"
4023,"z_rot1","92.25"
4123,"z_rot2","34.3"
4123,"z_rot2","34.3"
4123,"fps","294.0"
4123,"fps","294.0"
4123,"x_rot2","41.91"
4123,"x_rot2","41.91"
4123,"z_rot1","92.25"
4123,"z_rot1","92.25"
4123,"x1","0.3216312355020589"
4123,"x1","0.3216312355020589"
4123,"z1","-2.4227357191021444"
4123,"z1","-2.4227357191021444"
4123,"y_rot1","32.6"
4123,"y_rot1","32.6"
4123,"x_rot1","0.2"
4123,"x_rot1","0.2"
4224,"x_rot1","0.19"
4224,"x_rot1","0.19"
4224,"z_rot2","34.31"
4224,"z_rot2","34.31"
4224,"x_rot2","41.91"
4224,"x_rot2","41.91"
4324,"z_rot2","34.3"
4324,"z_rot2","34.3"
4324,"fps","303.0"
4324,"fps","303.0"
4324,"x_rot2","41.91"
4324,"x_rot2","41.91"
4324,"z_rot1","92.25"
4324,"z_rot1","92.25"
4324,"x_rot1","0.18"
4324,"x_rot1","0.18"
4324,"x2","0.17511500107338895"
4324,"x2","0.17511500107338895"
4324,"z2","-3.2282202178047466"
4324,"z2","-3.2282202178047466"
4324,"y_rot2","-58.17"
4324,"y_rot2","-58.17"
4424,"z_rot1","92.24"
4424,"z_rot1","92.24"
4424,"x2","0.17511500107338895"
4424,"x2","0.17511500107338895"
4424,"z2","-3.2282202178047466"
4424,"z2","-3.2282202178047466"
4424,"y_rot2","-58.17"
4424,"y_rot2","-58.17"
4424,"x_rot2","41.91"
4424,"x_rot2","41.91"
4424,"z_rot2","34.31"
4424,"z_rot2","34.31"
4424,"x_rot1","0.19"
4424,"x_rot1","0.19"
4424,"fps","277.0"
4424,"fps","277.0"
4523,"x_rot1","0.19"
4523,"x_rot1","0.19"
4523,"z_rot1","92.25"
4523,"z_rot1","92.25"
4523,"fps","285.0"
4523,"fps","285.0"
4523,"z_rot2","34.31"
4523,"z_rot2","34.31"
4523,"x2","0.17511500107338895"
4523,"x2","0.17511500107338895"
4523,"z2","-3.2282202178047466"
4523,"z2","-3.2282202178047466"
4523,"y_rot2","-58.17"
4523,"y_rot2","-58.17"
4523,"x_rot2","41.91"
4523,"x_rot2","41.91"
4625,"z_rot1","92.24"
4625,"z_rot1","92.24"
4625,"fps","270.0"
4625,"fps","270.0"
4625,"z_rot2","34.31"
4625,"z_rot2","34.31"
4625,"x2","0.17508739031821047"
4625,"x2","0.17508739031821047"
4625,"z2","-3.2281757295706885"
4625,"z2","-3.2281757295706885"
4625,"y_rot2","-58.18"
4625,"y_rot2","-58.18"
4625,"x_rot1","0.19"
4625,"x_rot1","0.19"
4724,"Arm Current","0.0"
4724,"Arm Current","0.0"
4724,"Intake Power","-2.52258064516129"
4724,"Intake Power","-2.52258064516129"
4724,"Left B Encoder","0.0"
4724,"Left B Encoder","0.0"
4724,"Right B Encoder","0.0"
4724,"Right B Encoder","0.0"
4724,"IMU_Yaw","48.935699462890625"
4724,"IMU_Yaw","48.935699462890625"
4724,"IMU_Pitch","-3.1284942626953125"
4724,"IMU_Pitch","-3.1284942626953125"
4724,"IMU_Roll","-3.02581787109375"
4724,"IMU_Roll","-3.02581787109375"
4724,"x2","0.17508739031821047"
4724,"x2","0.17508739031821047"
4724,"z2","-3.2281757295706885"
4724,"z2","-3.2281757295706885"
4724,"x_rot2","41.91"
4724,"x_rot2","41.91"
4724,"y_rot2","-58.18"
4724,"y_rot2","-58.18"
4724,"z_rot1","92.24"
4724,"z_rot1","92.24"
4724,"fps","270.0"
4724,"fps","270.0"
4724,"x_rot1","0.19"
4724,"x_rot1","0.19"
4724,"z_rot2","34.32"
4724,"z_rot2","34.32"
4825,"Left A Encoder","0.0"
4825,"Left A Encoder","0.0"
4825,"Right A Encoder","0.0"
4825,"Right A Encoder","0.0"
4825,"IMU_Yaw","48.933502197265625"
