Time (ms),Name,Value
401,"z2","-3.2242176394429016"
401,"y_rot2","-28.27"
401,"y_rot2","-28.27"
401,"y_rot2","-28.27"
401,"y_rot2","-28.27"
401,"z_rot2","0.57"
401,"z_rot2","0.57"
401,"z_rot2","0.57"
401,"z_rot2","0.57"
401,"x_rot1","1.21"
401,"x_rot1","1.21"
401,"x_rot1","1.21"
401,"x_rot1","1.21"
401,"z_rot1","91.49"
401,"z_rot1","91.49"
401,"z_rot1","91.49"
401,"z_rot1","91.49"
401,"x_rot2","-1.86"
401,"x_rot2","-1.86"
401,"x_rot2","-1.86"
401,"x_rot2","-1.86"
401,"fps","270.0"
401,"fps","270.0"
401,"fps","270.0"
401,"fps","270.0"
499,"x2","0.29795797867630636"
499,"x2","0.29795797867630636"
499,"x2","0.29795797867630636"
499,"x2","0.29795797867630636"
499,"z2","-3.224242434476901"
499,"z2","-3.224242434476901"
499,"z2","-3.224242434476901"
499,"z2","-3.224242434476901"
499,"y_rot2","-28.26"
499,"y_rot2","-28.26"
499,"y_rot2","-28.26"
499,"y_rot2","-28.26"
499,"z_rot1","91.53"
499,"z_rot1","91.53"
499,"z_rot1","91.53"
499,"z_rot1","91.53"
499,"x_rot1","1.18"
499,"x_rot1","1.18"
499,"x_rot1","1.18"
499,"x_rot1","1.18"
499,"x_rot2","-1.87"
499,"x_rot2","-1.87"
499,"x_rot2","-1.87"
499,"x_rot2","-1.87"
499,"z_rot2","0.55"
499,"z_rot2","0.55"
499,"z_rot2","0.55"
499,"z_rot2","0.55"
499,"fps","263.0"
499,"fps","263.0"
499,"fps","263.0"
499,"fps","263.0"
499,"x1","-0.03421173704198949"
499,"x1","-0.03421173704198949"
499,"x1","-0.03421173704198949"
499,"x1","-0.03421173704198949"
499,"z1","-2.439127996010017"
499,"z1","-2.439127996010017"
499,"z1","-2.439127996010017"
499,"z1","-2.439127996010017"
499,"y_rot1","62.37"
499,"y_rot1","62.37"
499,"y_rot1","62.37"
499,"y_rot1","62.37"
600,"x_rot2","-1.87"
600,"x_rot2","-1.87"
600,"x_rot2","-1.87"
600,"x_rot2","-1.87"
600,"x1","-0.03421173704198949"
600,"x1","-0.03421173704198949"
600,"x1","-0.03421173704198949"
600,"x1","-0.03421173704198949"
600,"z1","-2.439127996010017"
600,"z1","-2.439127996010017"
600,"z1","-2.439127996010017"
600,"z1","-2.439127996010017"
600,"x_rot1","1.19"
600,"x_rot1","1.19"
600,"x_rot1","1.19"
600,"x_rot1","1.19"
600,"y_rot1","62.37"
600,"y_rot1","62.37"
600,"y_rot1","62.37"
600,"y_rot1","62.37"
600,"z_rot1","91.52"
600,"z_rot1","91.52"
600,"z_rot1","91.52"
600,"z_rot1","91.52"
600,"x2","0.29795797867630636"
600,"x2","0.29795797867630636"
600,"x2","0.29795797867630636"
600,"x2","0.29795797867630636"
600,"z2","-3.224242434476901"
600,"z2","-3.224242434476901"
600,"z2","-3.224242434476901"
600,"z2","-3.224242434476901"
600,"y_rot2","-28.26"
600,"y_rot2","-28.26"
600,"y_rot2","-28.26"
600,"y_rot2","-28.26"
600,"z_rot2","0.55"
600,"z_rot2","0.55"
600,"z_rot2","0.55"
600,"z_rot2","0.55"
600,"fps","285.0"
600,"fps","285.0"
600,"fps","285.0"
600,"fps","285.0"
699,"x1","-0.03423602350617366"
699,"x1","-0.03423602350617366"
699,"x1","-0.03423602350617366"
699,"x1","-0.03423602350617366"
699,"z1","-2.439174382693759"
699,"z1","-2.439174382693759"
699,"z1","-2.439174382693759"
699,"z1","-2.439174382693759"
699,"y_rot1","62.36"
699,"y_rot1","62.36"
699,"y_rot1","62.36"
699,"y_rot1","62.36"
699,"x2","0.298004099844547"
699,"x2","0.298004099844547"
699,"x2","0.298004099844547"
699,"x2","0.298004099844547"
699,"z2","-3.2242672214616155"
699,"z2","-3.2242672214616155"
699,"z2","-3.2242672214616155"
699,"z2","-3.2242672214616155"
699,"x_rot2","-1.87"
699,"x_rot2","-1.87"
699,"x_rot2","-1.87"
699,"x_rot2","-1.87"
699,"y_rot2","-28.25"
699,"y_rot2","-28.25"
699,"y_rot2","-28.25"
699,"y_rot2","-28.25"
699,"z_rot2","0.56"
699,"z_rot2","0.56"
699,"z_rot2","0.56"
699,"z_rot2","0.56"
699,"x_rot1","1.17"
699,"x_rot1","1.17"
699,"x_rot1","1.17"
699,"x_rot1","1.17"
699,"z_rot1","91.53"
699,"z_rot1","91.53"
699,"z_rot1","91.53"
699,"z_rot1","91.53"
699,"fps","153.0"
699,"fps","153.0"
699,"fps","153.0"
699,"fps","153.0"
800,"x_rot1","1.18"
800,"x_rot1","1.18"
800,"x_rot1","1.18"
800,"x_rot1","1.18"
800,"z_rot1","91.52"
800,"z_rot1","91.52"
800,"z_rot1","91.52"
800,"z_rot1","91.52"
800,"x2","0.298004099844547"
800,"x2","0.298004099844547"
800,"x2","0.298004099844547"
800,"x2","0.298004099844547"
800,"z2","-3.2242672214616155"
800,"z2","-3.2242672214616155"
800,"z2","-3.2242672214616155"
800,"z2","-3.2242672214616155"
800,"x_rot2","-1.86"
800,"x_rot2","-1.86"
800,"x_rot2","-1.86"
800,"x_rot2","-1.86"
800,"y_rot2","-28.25"
800,"y_rot2","-28.25"
800,"y_rot2","-28.25"
800,"y_rot2","-28.25"
800,"z_rot2","0.55"
800,"z_rot2","0.55"
800,"z_rot2","0.55"
800,"z_rot2","0.55"
800,"fps","238.0"
800,"fps","238.0"
800,"fps","238.0"
800,"fps","238.0"
800,"x1","-0.03423602350617366"
800,"x1","-0.03423602350617366"
800,"x1","-0.03423602350617366"
800,"x1","-0.03423602350617366"
800,"z1","-2.439174382693759"
800,"z1","-2.439174382693759"
800,"z1","-2.439174382693759"
800,"z1","-2.439174382693759"
800,"y_rot1","62.36"
800,"y_rot1","62.36"
800,"y_rot1","62.36"
800,"y_rot1","62.36"
899,"x_rot2","-1.86"
899,"x_rot2","-1.86"
899,"x_rot2","-1.86"
899,"x_rot2","-1.86"
900,"x_rot1","1.17"
900,"x_rot1","1.17"
900,"x_rot1","1.17"
900,"x_rot1","1.17"
900,"z_rot1","91.52"
900,"z_rot1","91.52"
900,"z_rot1","91.52"
900,"z_rot1","91.52"
900,"x2","0.298004099844547"
900,"x2","0.298004099844547"
900,"x2","0.298004099844547"
900,"x2","0.298004099844547"
900,"z2","-3.2242672214616155"
900,"z2","-3.2242672214616155"
900,"z2","-3.2242672214616155"
900,"z2","-3.2242672214616155"
900,"y_rot2","-28.25"
900,"y_rot2","-28.25"
900,"y_rot2","-28.25"
900,"y_rot2","-28.25"
900,"z_rot2","0.55"
900,"z_rot2","0.55"
900,"z_rot2","0.55"
900,"z_rot2","0.55"
900,"fps","250.0"
900,"fps","250.0"
900,"fps","250.0"
900,"fps","250.0"
900,"x1","-0.024236023506173654"
900,"x1","-0.024236023506173654"
900,"x1","-0.024236023506173654"
900,"x1","-0.024236023506173654"
999,"x2","0.2980502253382301"
999,"x2","0.2980502253382301"
999,"x2","0.2980502253382301"
999,"x2","0.2980502253382301"
999,"z2","-3.2242920003962903"
999,"z2","-3.2242920003962903"
999,"z2","-3.2242920003962903"
999,"z2","-3.2242920003962903"
999,"y_rot2","-28.24"
999,"y_rot2","-28.24"
999,"y_rot2","-28.24"
999,"y_rot2","-28.24"
999,"x_rot2","-1.86"
999,"x_rot2","-1.86"
999,"x_rot2","-1.86"
999,"x_rot2","-1.86"
999,"z_rot1","91.51"
999,"z_rot1","91.51"
999,"z_rot1","91.51"
999,"z_rot1","91.51"
999,"x1","-0.03421173704198949"
999,"x1","-0.03421173704198949"
999,"x1","-0.03421173704198949"
999,"x1","-0.03421173704198949"
999,"z1","-2.439127996010017"
999,"z1","-2.439127996010017"
999,"z1","-2.439127996010017"
999,"z1","-2.439127996010017"
999,"x_rot1","1.18"
999,"x_rot1","1.18"
999,"x_rot1","1.18"
999,"x_rot1","1.18"
999,"y_rot1","62.37"
999,"y_rot1","62.37"
999,"y_rot1","62.37"
999,"y_rot1","62.37"
999,"z_rot2","0.55"
999,"z_rot2","0.55"
999,"z_rot2","0.55"
999,"z_rot2","0.55"
999,"fps","256.0"
999,"fps","256.0"
999,"fps","256.0"
999,"fps","256.0"
1101,"x_rot1","1.18"
1101,"x_rot1","1.18"
1101,"x_rot1","1.18"
1101,"x_rot1","1.18"
1101,"z_rot1","91.51"
1101,"z_rot1","91.51"
1101,"z_rot1","91.51"
1101,"z_rot1","91.51"
1101,"x_rot2","-1.85"
1101,"x_rot2","-1.85"
1101,"x_rot2","-1.85"
1101,"x_rot2","-1.85"
1101,"z_rot2","0.55"
1101,"z_rot2","0.55"
1101,"z_rot2","0.55"
1101,"z_rot2","0.55"
1101,"x1","-0.024236023506173654"
1101,"x1","-0.024236023506173654"
1101,"x1","-0.024236023506173654"
1101,"x1","-0.024236023506173654"
1101,"x2","0.2980502253382301"
1101,"x2","0.2980502253382301"
1101,"x2","0.2980502253382301"
1101,"x2","0.2980502253382301"
1101,"z2","-3.2242920003962903"
1101,"z2","-3.2242920003962903"
1101,"z2","-3.2242920003962903"
1101,"z2","-3.2242920003962903"
1101,"y_rot2","-28.24"
1101,"y_rot2","-28.24"
1101,"y_rot2","-28.24"
1101,"y_rot2","-28.24"
1101,"fps","232.0"
1101,"fps","232.0"
1101,"fps","232.0"
1101,"fps","232.0"
1101,"z1","-2.439174382693759"
1101,"z1","-2.439174382693759"
1101,"z1","-2.439174382693759"
1101,"z1","-2.439174382693759"
1101,"y_rot1","62.36"
1101,"y_rot1","62.36"
1101,"y_rot1","62.36"
1101,"y_rot1","62.36"
1201,"x1","-0.02421173704198948"
1201,"x1","-0.02421173704198948"
1201,"x1","-0.02421173704198948"
1201,"x1","-0.02421173704198948"
1201,"z1","-2.439127996010017"
1201,"z1","-2.439127996010017"
1201,"z1","-2.439127996010017"
1201,"z1","-2.439127996010017"
1201,"y_rot1","62.37"
1201,"y_rot1","62.37"
1201,"y_rot1","62.37"
1201,"y_rot1","62.37"
1201,"x2","0.29809635515595057"
1201,"x2","0.29809635515595057"
1201,"x2","0.29809635515595057"
1201,"x2","0.29809635515595057"
1201,"z2","-3.2243167712801704"
1201,"z2","-3.2243167712801704"
1201,"z2","-3.2243167712801704"
1201,"z2","-3.2243167712801704"
1201,"x_rot2","-1.87"
1201,"x_rot2","-1.87"
1201,"x_rot2","-1.87"
1201,"x_rot2","-1.87"
1201,"y_rot2","-28.23"
1201,"y_rot2","-28.23"
1201,"y_rot2","-28.23"
1201,"y_rot2","-28.23"
1201,"x_rot1","1.17"
1201,"x_rot1","1.17"
1201,"x_rot1","1.17"
1201,"x_rot1","1.17"
1201,"z_rot1","91.52"
1201,"z_rot1","91.52"
1201,"z_rot1","91.52"
1201,"z_rot1","91.52"
1201,"z_rot2","0.53"
1201,"z_rot2","0.53"
1201,"z_rot2","0.53"
1201,"z_rot2","0.53"
1201,"fps","263.0"
1201,"fps","263.0"
1201,"fps","263.0"
1201,"fps","263.0"
1300,"x1","-0.03421173704198949"
1300,"x1","-0.03421173704198949"
1300,"x1","-0.03421173704198949"
1300,"x1","-0.03421173704198949"
1300,"z1","-2.439127996010017"
1300,"z1","-2.439127996010017"
1300,"z1","-2.439127996010017"
1300,"z1","-2.439127996010017"
1300,"y_rot1","62.37"
1300,"y_rot1","62.37"
1300,"y_rot1","62.37"
1300,"y_rot1","62.37"
1300,"x2","0.2980502253382301"
1300,"x2","0.2980502253382301"
1300,"x2","0.2980502253382301"
1300,"x2","0.2980502253382301"
1300,"z2","-3.2242920003962903"
1300,"z2","-3.2242920003962903"
1300,"z2","-3.2242920003962903"
1300,"z2","-3.2242920003962903"
1300,"y_rot2","-28.24"
1300,"y_rot2","-28.24"
1300,"y_rot2","-28.24"
1300,"y_rot2","-28.24"
1300,"z_rot2","0.52"
1300,"z_rot2","0.52"
1300,"z_rot2","0.52"
1300,"z_rot2","0.52"
1300,"x_rot1","1.17"
1300,"x_rot1","1.17"
1300,"x_rot1","1.17"
1300,"x_rot1","1.17"
1300,"z_rot1","91.52"
1300,"z_rot1","91.52"
1300,"z_rot1","91.52"
1300,"z_rot1","91.52"
1300,"fps","243.0"
1300,"fps","243.0"
1300,"fps","243.0"
1300,"fps","243.0"
1300,"x_rot2","-1.88"
1300,"x_rot2","-1.88"
1300,"x_rot2","-1.88"
1300,"x_rot2","-1.88"
1401,"x1","-0.024163188403480973"
1401,"x1","-0.024163188403480973"
1401,"x1","-0.024163188403480973"
1401,"x1","-0.024163188403480973"
1401,"z1","-2.439035209929704"
1401,"z1","-2.439035209929704"
1401,"z1","-2.439035209929704"
1401,"z1","-2.439035209929704"
1401,"x_rot1","1.2"
1401,"x_rot1","1.2"
1401,"x_rot1","1.2"
1401,"x_rot1","1.2"
1401,"y_rot1","62.39"
1401,"y_rot1","62.39"
1401,"y_rot1","62.39"
1401,"y_rot1","62.39"
1401,"x2","0.2980502253382301"
1401,"x2","0.2980502253382301"
1401,"x2","0.2980502253382301"
1401,"x2","0.2980502253382301"
1401,"z2","-3.2242920003962903"
1401,"z2","-3.2242920003962903"
1401,"z2","-3.2242920003962903"
1401,"z2","-3.2242920003962903"
1401,"y_rot2","-28.24"
1401,"y_rot2","-28.24"
1401,"y_rot2","-28.24"
1401,"y_rot2","-28.24"
1401,"z_rot1","91.49"
1401,"z_rot1","91.49"
1401,"z_rot1","91.49"
1401,"z_rot1","91.49"
1401,"x_rot2","-1.87"
1401,"x_rot2","-1.87"
1401,"x_rot2","-1.87"
1401,"x_rot2","-1.87"
1401,"z_rot2","0.53"
1401,"z_rot2","0.53"
1401,"z_rot2","0.53"
1401,"z_rot2","0.53"
1401,"fps","270.0"
1401,"fps","270.0"
1401,"fps","270.0"
1401,"fps","270.0"
1500,"x1","-0.03418745867417866"
1500,"x1","-0.03418745867417866"
1500,"x1","-0.03418745867417866"
1500,"x1","-0.03418745867417866"
1500,"z1","-2.4390816050881945"
1500,"z1","-2.4390816050881945"
1500,"z1","-2.4390816050881945"
1500,"z1","-2.4390816050881945"
1500,"x_rot1","1.2"
1500,"x_rot1","1.2"
1500,"x_rot1","1.2"
1500,"x_rot1","1.2"
1500,"y_rot1","62.38"
1500,"y_rot1","62.38"
1500,"y_rot1","62.38"
1500,"y_rot1","62.38"
1500,"z_rot1","91.5"
1500,"z_rot1","91.5"
1500,"z_rot1","91.5"
1500,"z_rot1","91.5"
1500,"x_rot2","-1.87"
1500,"x_rot2","-1.87"
1500,"x_rot2","-1.87"
1500,"x_rot2","-1.87"
1500,"z_rot2","0.54"
1500,"z_rot2","0.54"
1500,"z_rot2","0.54"
1500,"z_rot2","0.54"
1500,"x2","0.29795797867630636"
1500,"x2","0.29795797867630636"
1500,"x2","0.29795797867630636"
1500,"x2","0.29795797867630636"
1500,"z2","-3.224242434476901"
1500,"z2","-3.224242434476901"
1500,"z2","-3.224242434476901"
1500,"z2","-3.224242434476901"
1500,"y_rot2","-28.26"
1500,"y_rot2","-28.26"
1500,"y_rot2","-28.26"
1500,"y_rot2","-28.26"
1500,"fps","263.0"
1500,"fps","263.0"
1500,"fps","263.0"
1500,"fps","263.0"
1500,"Drivespeed","0.16796875"
1500,"Drivespeed","0.16796875"
1500,"Drivespeed","0.16796875"
1500,"Drivespeed","0.16796875"
1500,"Arm Current","0.03125"
1500,"Arm Current","0.03125"
1500,"Arm Current","0.03125"
1500,"Arm Current","0.03125"
1500,"Intake Power","0.0"
1500,"Intake Power","0.0"
1500,"Intake Power","0.0"
1500,"Intake Power","0.0"
1500,"Left A Power","-0.006602610170375556"
1500,"Left A Power","-0.006602610170375556"
1500,"Left A Power","-0.006602610170375556"
1500,"Left A Power","-0.006602610170375556"
1500,"Left B Power","-0.006602610170375556"
1500,"Left B Power","-0.006602610170375556"
1500,"Left B Power","-0.006602610170375556"
1500,"Left B Power","-0.006602610170375556"
1500,"Right A Power","0.003978098451625556"
1500,"Right A Power","0.003978098451625556"
1500,"Right A Power","0.003978098451625556"
1500,"Right A Power","0.003978098451625556"
1500,"Right B Power","0.003978098451625556"
1500,"Right B Power","0.003978098451625556"
1500,"Right B Power","0.003978098451625556"
1500,"Right B Power","0.003978098451625556"
1601,"IMU_Yaw","94.14222717285156"
1601,"IMU_Yaw","94.14222717285156"
1601,"IMU_Yaw","94.14222717285156"
1601,"IMU_Yaw","94.14222717285156"
1601,"IMU_Pitch","-3.394866943359375"
1601,"IMU_Pitch","-3.394866943359375"
1601,"IMU_Pitch","-3.394866943359375"
1601,"IMU_Pitch","-3.394866943359375"
1601,"IMU_Roll","-1.4873809814453125"
1601,"IMU_Roll","-1.4873809814453125"
1601,"IMU_Roll","-1.4873809814453125"
1601,"IMU_Roll","-1.4873809814453125"
1601,"Arm Current","0.0"
1601,"Arm Current","0.0"
1601,"Arm Current","0.0"
1601,"Arm Current","0.0"
1601,"x_rot1","1.17"
1601,"x_rot1","1.17"
1601,"x_rot1","1.17"
1601,"x_rot1","1.17"
1601,"x2","0.2980502253382301"
1601,"x2","0.2980502253382301"
1601,"x2","0.2980502253382301"
1601,"x2","0.2980502253382301"
1601,"z2","-3.2242920003962903"
1601,"z2","-3.2242920003962903"
1601,"z2","-3.2242920003962903"
1601,"z2","-3.2242920003962903"
1601,"y_rot2","-28.24"
1601,"y_rot2","-28.24"
1601,"y_rot2","-28.24"
1601,"y_rot2","-28.24"
1601,"fps","250.0"
1601,"fps","250.0"
1601,"fps","250.0"
1601,"fps","250.0"
1601,"z_rot1","91.53"
1601,"z_rot1","91.53"
1601,"z_rot1","91.53"
1601,"z_rot1","91.53"
1601,"x_rot2","-1.89"
1601,"x_rot2","-1.89"
1601,"x_rot2","-1.89"
1601,"x_rot2","-1.89"
1601,"z_rot2","0.53"
1601,"z_rot2","0.53"
1601,"z_rot2","0.53"
1601,"z_rot2","0.53"
1601,"Left B Encoder","0.0"
1601,"Left B Encoder","0.0"
1601,"Left B Encoder","0.0"
1601,"Left B Encoder","0.0"
1601,"Intake Power","-2.5126099706744864"
1601,"Intake Power","-2.5126099706744864"
1601,"Intake Power","-2.5126099706744864"
1601,"Intake Power","-2.5126099706744864"
1601,"Left A Encoder","0.0"
1601,"Left A Encoder","0.0"
1601,"Left A Encoder","0.0"
1601,"Left A Encoder","0.0"
1601,"Right A Encoder","0.0"
1601,"Right A Encoder","0.0"
1601,"Right A Encoder","0.0"
1601,"Right A Encoder","0.0"
1601,"Right B Encoder","0.0"
1601,"Right B Encoder","0.0"
1601,"Right B Encoder","0.0"
1601,"Right B Encoder","0.0"
1601,"x1","-0.024187458674178652"
1601,"x1","-0.024187458674178652"
1601,"x1","-0.024187458674178652"
1601,"x1","-0.024187458674178652"
1601,"z1","-2.4390816050881945"
1601,"z1","-2.4390816050881945"
1601,"z1","-2.4390816050881945"
1601,"z1","-2.4390816050881945"
1702,"y_rot1","62.38"
1702,"y_rot1","62.38"
1702,"y_rot1","62.38"
1702,"y_rot1","62.38"
1702,"IMU_Yaw","94.14085388183594"
1702,"IMU_Yaw","94.14085388183594"
1702,"IMU_Yaw","94.14085388183594"
1702,"IMU_Yaw","94.14085388183594"
1702,"IMU_Pitch","-3.3924713134765625"
1702,"IMU_Pitch","-3.3924713134765625"
1702,"IMU_Pitch","-3.3924713134765625"
1702,"IMU_Pitch","-3.3924713134765625"
1702,"IMU_Roll","-1.48858642578125"
1702,"IMU_Roll","-1.48858642578125"
1702,"IMU_Roll","-1.48858642578125"
1702,"IMU_Roll","-1.48858642578125"
1702,"x_rot1","1.16"
1702,"x_rot1","1.16"
1702,"x_rot1","1.16"
1702,"x_rot1","1.16"
1702,"z_rot1","91.54"
1702,"z_rot1","91.54"
1702,"z_rot1","91.54"
1702,"z_rot1","91.54"
1702,"x2","0.29809635515595057"
1702,"x2","0.29809635515595057"
1702,"x2","0.29809635515595057"
1702,"x2","0.29809635515595057"
1702,"z2","-3.2243167712801704"
1702,"z2","-3.2243167712801704"
1702,"z2","-3.2243167712801704"
1702,"z2","-3.2243167712801704"
1702,"x_rot2","-1.9"
1702,"x_rot2","-1.9"
1702,"x_rot2","-1.9"
1702,"x_rot2","-1.9"
1702,"y_rot2","-28.23"
1702,"y_rot2","-28.23"
1702,"y_rot2","-28.23"
1702,"y_rot2","-28.23"
1702,"z_rot2","0.52"
1702,"z_rot2","0.52"
1702,"z_rot2","0.52"
1702,"z_rot2","0.52"
1702,"x1","-0.03418745867417866"
1702,"x1","-0.03418745867417866"
1702,"x1","-0.03418745867417866"
1702,"x1","-0.03418745867417866"
1702,"fps","243.0"
1702,"fps","243.0"
1702,"fps","243.0"
1702,"fps","243.0"
1702,"Intake Power","-2.4926686217008798"
1702,"Intake Power","-2.4926686217008798"
1702,"Intake Power","-2.4926686217008798"
1702,"Intake Power","-2.4926686217008798"
1801,"IMU_Yaw","94.14054870605469"
1801,"IMU_Yaw","94.14054870605469"
1801,"IMU_Yaw","94.14054870605469"
1801,"IMU_Yaw","94.14054870605469"
1801,"IMU_Pitch","-3.3907470703125"
1801,"IMU_Pitch","-3.3907470703125"
1801,"IMU_Pitch","-3.3907470703125"
1801,"IMU_Pitch","-3.3907470703125"
1801,"IMU_Roll","-1.49169921875"
