Time (ms),Name,Value
256,"z2","-3.849729941201923"
256,"z2","-3.849729941201923"
256,"z2","-3.849729941201923"
256,"y_rot2","-57.83"
256,"y_rot2","-57.83"
256,"y_rot2","-57.83"
256,"x_rot1","2.06"
256,"x_rot1","2.06"
256,"x_rot1","2.06"
256,"fps","270.0"
256,"fps","270.0"
256,"fps","270.0"
256,"x1","0.4579572991889679"
256,"x1","0.4579572991889679"
256,"x1","0.4579572991889679"
256,"z1","-3.434949218303359"
256,"z1","-3.434949218303359"
256,"z1","-3.434949218303359"
256,"y_rot1","83.31"
256,"y_rot1","83.31"
256,"y_rot1","83.31"
256,"x_rot2","88.67"
256,"x_rot2","88.67"
256,"x_rot2","88.67"
256,"z_rot2","7.3"
256,"z_rot2","7.3"
256,"z_rot2","7.3"
358,"x_rot1","2.11"
358,"x_rot1","2.11"
358,"x_rot1","2.11"
358,"z_rot1","91.03"
358,"z_rot1","91.03"
358,"z_rot1","91.03"
358,"x2","0.22701070305137333"
358,"x2","0.22701070305137333"
358,"x2","0.22701070305137333"
358,"z2","-3.8512340399215983"
358,"z2","-3.8512340399215983"
358,"z2","-3.8512340399215983"
358,"x_rot2","88.66"
358,"x_rot2","88.66"
358,"x_rot2","88.66"
358,"y_rot2","-57.49"
358,"y_rot2","-57.49"
358,"y_rot2","-57.49"
358,"z_rot2","7.3"
358,"z_rot2","7.3"
358,"z_rot2","7.3"
358,"fps","250.0"
358,"fps","250.0"
358,"fps","250.0"
457,"x_rot1","2.13"
457,"x_rot1","2.13"
457,"x_rot1","2.13"
457,"z_rot1","91.0"
457,"z_rot1","91.0"
457,"z_rot1","91.0"
457,"x2","0.22774496219540735"
457,"x2","0.22774496219540735"
457,"x2","0.22774496219540735"
457,"z2","-3.8523804049206785"
457,"z2","-3.8523804049206785"
457,"z2","-3.8523804049206785"
457,"y_rot2","-57.23"
457,"y_rot2","-57.23"
457,"y_rot2","-57.23"
457,"x_rot2","88.65"
457,"x_rot2","88.65"
457,"x_rot2","88.65"
457,"fps","263.0"
457,"fps","263.0"
457,"fps","263.0"
457,"z_rot2","7.3"
457,"z_rot2","7.3"
457,"z_rot2","7.3"
557,"x_rot1","2.27"
557,"x_rot1","2.27"
557,"x_rot1","2.27"
557,"z_rot1","90.86"
557,"z_rot1","90.86"
557,"z_rot1","90.86"
557,"x2","0.22794353549662555"
557,"x2","0.22794353549662555"
557,"x2","0.22794353549662555"
557,"z2","-3.852688471324981"
557,"z2","-3.852688471324981"
557,"z2","-3.852688471324981"
557,"y_rot2","-57.16"
557,"y_rot2","-57.16"
557,"y_rot2","-57.16"
557,"z_rot2","7.3"
557,"z_rot2","7.3"
557,"z_rot2","7.3"
557,"fps","270.0"
557,"fps","270.0"
557,"fps","270.0"
557,"x_rot2","88.65"
557,"x_rot2","88.65"
557,"x_rot2","88.65"
557,"x1","0.4579572991889679"
557,"x1","0.4579572991889679"
557,"x1","0.4579572991889679"
557,"z1","-3.434949218303359"
557,"z1","-3.434949218303359"
557,"z1","-3.434949218303359"
557,"y_rot1","83.31"
557,"y_rot1","83.31"
557,"y_rot1","83.31"
657,"x2","0.22848441580097067"
657,"x2","0.22848441580097067"
657,"x2","0.22848441580097067"
657,"z2","-3.8535234261658586"
657,"z2","-3.8535234261658586"
657,"z2","-3.8535234261658586"
657,"y_rot2","-56.97"
657,"y_rot2","-56.97"
657,"y_rot2","-56.97"
657,"x_rot1","2.17"
657,"x_rot1","2.17"
657,"x_rot1","2.17"
657,"x1","0.4579633944400917"
657,"x1","0.4579633944400917"
657,"x1","0.4579633944400917"
657,"z1","-3.4348972144123042"
657,"z1","-3.4348972144123042"
657,"z1","-3.4348972144123042"
657,"y_rot1","83.32"
657,"y_rot1","83.32"
657,"y_rot1","83.32"
657,"z_rot1","90.97"
657,"z_rot1","90.97"
657,"z_rot1","90.97"
657,"z_rot2","7.29"
657,"z_rot2","7.29"
657,"z_rot2","7.29"
657,"fps","285.0"
657,"fps","285.0"
657,"fps","285.0"
657,"x_rot2","88.65"
657,"x_rot2","88.65"
657,"x_rot2","88.65"
758,"x2","0.2289707059623115"
758,"x2","0.2289707059623115"
758,"x2","0.2289707059623115"
758,"z2","-3.8542689670477652"
758,"z2","-3.8542689670477652"
758,"z2","-3.8542689670477652"
758,"x_rot2","88.64"
758,"x_rot2","88.64"
758,"x_rot2","88.64"
758,"y_rot2","-56.8"
758,"y_rot2","-56.8"
758,"y_rot2","-56.8"
758,"x_rot1","2.08"
758,"x_rot1","2.08"
758,"x_rot1","2.08"
758,"z_rot1","91.07"
758,"z_rot1","91.07"
758,"z_rot1","91.07"
758,"fps","270.0"
758,"fps","270.0"
758,"fps","270.0"
758,"z_rot2","7.3"
758,"z_rot2","7.3"
758,"z_rot2","7.3"
758,"x1","0.4579694806147314"
758,"x1","0.4579694806147314"
758,"x1","0.4579694806147314"
758,"z1","-3.434845209458219"
758,"z1","-3.434845209458219"
758,"z1","-3.434845209458219"
758,"y_rot1","83.33"
758,"y_rot1","83.33"
758,"y_rot1","83.33"
857,"x_rot1","2.06"
857,"x_rot1","2.06"
857,"x_rot1","2.06"
857,"z_rot1","91.1"
857,"z_rot1","91.1"
857,"z_rot1","91.1"
857,"x2","0.22968985188938051"
857,"x2","0.22968985188938051"
857,"x2","0.22968985188938051"
857,"z2","-3.8553627217750113"
858,"z2","-3.8553627217750113"
858,"z2","-3.8553627217750113"
858,"y_rot2","-56.55"
858,"y_rot2","-56.55"
858,"y_rot2","-56.55"
858,"fps","250.0"
858,"fps","250.0"
858,"fps","250.0"
858,"x1","0.4579633944400917"
858,"x1","0.4579633944400917"
858,"x1","0.4579633944400917"
858,"z1","-3.4348972144123042"
858,"z1","-3.4348972144123042"
858,"z1","-3.4348972144123042"
858,"y_rot1","83.32"
858,"y_rot1","83.32"
858,"y_rot1","83.32"
858,"x_rot2","88.64"
858,"x_rot2","88.64"
858,"x_rot2","88.64"
858,"z_rot2","7.29"
858,"z_rot2","7.29"
858,"z_rot2","7.29"
1164,"x_rot1","2.14"
1164,"x_rot1","2.14"
1164,"x_rot1","2.14"
1164,"z_rot1","91.01"
1164,"z_rot1","91.01"
1164,"z_rot1","91.01"
1164,"x2","0.22925779158951892"
1164,"x2","0.22925779158951892"
1164,"x2","0.22925779158951892"
1164,"z2","-3.8547068453994395"
1164,"z2","-3.8547068453994395"
1164,"z2","-3.8547068453994395"
1164,"y_rot2","-56.7"
1164,"y_rot2","-56.7"
1164,"y_rot2","-56.7"
1164,"x_rot2","88.65"
1164,"x_rot2","88.65"
1164,"x_rot2","88.65"
1164,"x1","0.4579633944400917"
1164,"x1","0.4579633944400917"
1164,"x1","0.4579633944400917"
1164,"z1","-3.4348972144123042"
1164,"z1","-3.4348972144123042"
1164,"z1","-3.4348972144123042"
1164,"y_rot1","83.32"
1164,"y_rot1","83.32"
1164,"y_rot1","83.32"
1164,"fps","285.0"
1164,"fps","285.0"
1164,"fps","285.0"
1164,"x_rot1","2.1"
1164,"x_rot1","2.1"
1164,"x_rot1","2.1"
1164,"z_rot1","91.06"
1164,"z_rot1","91.06"
1164,"z_rot1","91.06"
1164,"x2","0.23631384848343084"
1164,"x2","0.23631384848343084"
1164,"x2","0.23631384848343084"
1164,"z2","-3.8649773115550805"
1164,"z2","-3.8649773115550805"
1164,"z2","-3.8649773115550805"
1164,"y_rot2","-54.32"
1164,"y_rot2","-54.32"
1164,"y_rot2","-54.32"
1164,"fps","285.0"
1164,"fps","285.0"
1164,"fps","285.0"
1164,"x_rot2","88.59"
1164,"x_rot2","88.59"
1164,"x_rot2","88.59"
1164,"z_rot2","7.23"
1164,"z_rot2","7.23"
1164,"z_rot2","7.23"
1164,"x1","0.4579694806147314"
1164,"x1","0.4579694806147314"
1164,"x1","0.4579694806147314"
1164,"z1","-3.434845209458219"
1164,"z1","-3.434845209458219"
1164,"z1","-3.434845209458219"
1164,"y_rot1","83.33"
1164,"y_rot1","83.33"
1164,"y_rot1","83.33"
1164,"x_rot1","2.05"
1164,"x_rot1","2.05"
1164,"x_rot1","2.05"
1164,"z_rot1","91.11"
1164,"z_rot1","91.11"
1164,"z_rot1","91.11"
1164,"x2","0.23785007302607994"
1164,"x2","0.23785007302607994"
1164,"x2","0.23785007302607994"
1164,"z2","-3.8670971848068882"
1164,"z2","-3.8670971848068882"
1164,"z2","-3.8670971848068882"
1164,"y_rot2","-53.82"
1164,"y_rot2","-53.82"
1164,"y_rot2","-53.82"
1164,"z_rot2","7.23"
1164,"z_rot2","7.23"
1164,"z_rot2","7.23"
1164,"x1","0.4579694806147314"
1164,"x1","0.4579694806147314"
1164,"x1","0.4579694806147314"
1164,"z1","-3.434845209458219"
1164,"z1","-3.434845209458219"
1164,"z1","-3.434845209458219"
1164,"y_rot1","83.33"
1164,"y_rot1","83.33"
1164,"y_rot1","83.33"
1164,"x_rot2","88.57"
1164,"x_rot2","88.57"
1164,"x_rot2","88.57"
1164,"fps","303.0"
1164,"fps","303.0"
1164,"fps","303.0"
1258,"x_rot1","2.01"
1258,"x_rot1","2.01"
1258,"x_rot1","2.01"
1258,"z_rot1","91.12"
1258,"z_rot1","91.12"
1258,"z_rot1","91.12"
1258,"x2","0.23692611790306944"
1258,"x2","0.23692611790306944"
1258,"x2","0.23692611790306944"
1258,"z2","-3.8658268689430813"
1258,"z2","-3.8658268689430813"
1258,"z2","-3.8658268689430813"
1258,"x_rot2","88.57"
1258,"x_rot2","88.57"
1258,"x_rot2","88.57"
1258,"y_rot2","-54.12"
1258,"y_rot2","-54.12"
1258,"y_rot2","-54.12"
1258,"x1","0.4579633944400917"
1258,"x1","0.4579633944400917"
1258,"x1","0.4579633944400917"
1258,"z1","-3.4348972144123042"
1258,"z1","-3.4348972144123042"
1258,"z1","-3.4348972144123042"
1258,"y_rot1","83.32"
1258,"y_rot1","83.32"
1258,"y_rot1","83.32"
1258,"z_rot2","7.23"
1258,"z_rot2","7.23"
1258,"z_rot2","7.23"
1258,"fps","263.0"
1258,"fps","263.0"
1258,"fps","263.0"
1359,"x_rot1","2.11"
1359,"x_rot1","2.11"
1359,"x_rot1","2.11"
1359,"z_rot1","91.03"
1359,"z_rot1","91.03"
1359,"z_rot1","91.03"
1359,"x2","0.23631384848343084"
1359,"x2","0.23631384848343084"
1359,"x2","0.23631384848343084"
1359,"z2","-3.8649773115550805"
1359,"z2","-3.8649773115550805"
1359,"z2","-3.8649773115550805"
1359,"x_rot2","88.58"
1359,"x_rot2","88.58"
1359,"x_rot2","88.58"
1359,"y_rot2","-54.32"
1359,"y_rot2","-54.32"
1359,"y_rot2","-54.32"
1359,"z_rot2","7.22"
1359,"z_rot2","7.22"
1359,"z_rot2","7.22"
1359,"x1","0.4579633944400917"
1359,"x1","0.4579633944400917"
1359,"x1","0.4579633944400917"
1359,"z1","-3.4348972144123042"
1359,"z1","-3.4348972144123042"
1359,"z1","-3.4348972144123042"
1359,"y_rot1","83.32"
1359,"y_rot1","83.32"
1359,"y_rot1","83.32"
1359,"fps","243.0"
1359,"fps","243.0"
1359,"fps","243.0"
1460,"x_rot1","2.14"
1460,"x_rot1","2.14"
1460,"x_rot1","2.14"
1460,"z_rot1","90.99"
1460,"z_rot1","90.99"
1460,"z_rot1","90.99"
1460,"x1","0.4579633944400917"
1460,"x1","0.4579633944400917"
1460,"x1","0.4579633944400917"
1460,"z1","-3.4348972144123042"
1460,"z1","-3.4348972144123042"
1460,"z1","-3.4348972144123042"
1460,"y_rot1","83.32"
1460,"y_rot1","83.32"
1460,"y_rot1","83.32"
1460,"x2","0.2361917506700718"
1460,"x2","0.2361917506700718"
1460,"x2","0.2361917506700718"
1460,"z2","-3.8648071439005727"
1460,"z2","-3.8648071439005727"
1460,"z2","-3.8648071439005727"
1460,"y_rot2","-54.36"
1460,"y_rot2","-54.36"
1460,"y_rot2","-54.36"
1460,"x_rot2","88.58"
1460,"x_rot2","88.58"
1460,"x_rot2","88.58"
1460,"fps","238.0"
1460,"fps","238.0"
1460,"fps","238.0"
1571,"x_rot1","2.07"
1571,"x_rot1","2.07"
1571,"x_rot1","2.07"
1571,"z_rot1","91.08"
1571,"z_rot1","91.08"
1571,"z_rot1","91.08"
1571,"x2","0.23531009895769087"
1571,"x2","0.23531009895769087"
1571,"x2","0.23531009895769087"
1571,"z2","-3.8635708855998177"
1571,"z2","-3.8635708855998177"
1571,"z2","-3.8635708855998177"
1571,"y_rot2","-54.65"
1571,"y_rot2","-54.65"
1571,"y_rot2","-54.65"
1571,"z_rot2","7.23"
1571,"z_rot2","7.23"
1571,"z_rot2","7.23"
1571,"fps","263.0"
1571,"fps","263.0"
1571,"fps","263.0"
1571,"x_rot2","88.59"
1571,"x_rot2","88.59"
1571,"x_rot2","88.59"
1571,"x1","0.4579694806147314"
1571,"x1","0.4579694806147314"
1571,"x1","0.4579694806147314"
1571,"z1","-3.434845209458219"
1571,"z1","-3.434845209458219"
1571,"z1","-3.434845209458219"
1571,"y_rot1","83.33"
1571,"y_rot1","83.33"
1571,"y_rot1","83.33"
1660,"x1","0.4579633944400917"
1660,"x1","0.4579633944400917"
1660,"x1","0.4579633944400917"
1660,"z1","-3.4348972144123042"
1660,"z1","-3.4348972144123042"
1660,"z1","-3.4348972144123042"
1660,"y_rot1","83.32"
1660,"y_rot1","83.32"
1660,"y_rot1","83.32"
1660,"z_rot1","91.12"
1660,"z_rot1","91.12"
1660,"z_rot1","91.12"
1660,"x2","0.23482635230786703"
1660,"x2","0.23482635230786703"
1660,"x2","0.23482635230786703"
1660,"z2","-3.8630152555273716"
1660,"z2","-3.8630152555273716"
1660,"z2","-3.8630152555273716"
1660,"y_rot2","-54.78"
1660,"y_rot2","-54.78"
1660,"y_rot2","-54.78"
1660,"x_rot1","2.02"
1660,"x_rot1","2.02"
1660,"x_rot1","2.02"
1660,"z_rot2","7.24"
1660,"z_rot2","7.24"
1660,"z_rot2","7.24"
1660,"fps","303.0"
1660,"fps","303.0"
1660,"fps","303.0"
1761,"z2","-3.861643762033655"
1761,"z2","-3.861643762033655"
1761,"z2","-3.861643762033655"
1761,"y_rot2","-55.1"
1761,"y_rot2","-55.1"
1761,"y_rot2","-55.1"
1761,"z_rot2","7.24"
1761,"z_rot2","7.24"
1761,"z_rot2","7.24"
1761,"fps","277.0"
1761,"fps","277.0"
1761,"fps","277.0"
1761,"x_rot2","88.6"
1761,"x_rot2","88.6"
1761,"x_rot2","88.6"
1761,"x1","0.4579633944400917"
1761,"x1","0.4579633944400917"
1761,"x1","0.4579633944400917"
1761,"z1","-3.4348972144123042"
1761,"z1","-3.4348972144123042"
1761,"z1","-3.4348972144123042"
1761,"y_rot1","83.32"
1761,"y_rot1","83.32"
1761,"y_rot1","83.32"
1761,"x_rot1","2.06"
1761,"x_rot1","2.06"
1761,"x_rot1","2.06"
1761,"z_rot1","91.08"
1761,"z_rot1","91.08"
1761,"z_rot1","91.08"
1761,"x2","0.23395443723786835"
1761,"x2","0.23395443723786835"
1762,"x2","0.23395443723786835"
1860,"x_rot1","2.09"
1860,"x_rot1","2.09"
1860,"x_rot1","2.09"
1860,"z_rot1","91.07"
1860,"z_rot1","91.07"
1860,"z_rot1","91.07"
1860,"x2","0.23317807852386302"
1860,"x2","0.23317807852386302"
1860,"x2","0.23317807852386302"
1860,"z2","-3.860525479265791"
1860,"z2","-3.860525479265791"
1860,"z2","-3.860525479265791"
1860,"x_rot2","88.61"
1860,"x_rot2","88.61"
1860,"x_rot2","88.61"
1860,"y_rot2","-55.36"
1860,"y_rot2","-55.36"
1860,"y_rot2","-55.36"
1860,"fps","263.0"
1860,"fps","263.0"
1860,"fps","263.0"
1860,"Drivespeed","0.15625"
1860,"Drivespeed","0.15625"
1860,"Drivespeed","0.15625"
1860,"Arm Speed","0.0"
1860,"Arm Speed","0.0"
1860,"Arm Speed","0.0"
1860,"Intake Power","0.0"
1860,"Intake Power","0.0"
1860,"Intake Power","0.0"
1860,"Left A Power","-0.001220703125"
1860,"Left A Power","-0.001220703125"
1860,"Left A Power","-0.001220703125"
1860,"Left B Power","-0.001220703125"
1860,"Left B Power","-0.001220703125"
1860,"Left B Power","-0.001220703125"
1860,"Right A Power","-0.001220703125"
1860,"Right A Power","-0.001220703125"
1860,"Right A Power","-0.001220703125"
1860,"Right B Power","-0.001220703125"
1860,"Right B Power","-0.001220703125"
1860,"Right B Power","-0.001220703125"
1860,"IMU_Yaw","108.90742492675781"
1860,"IMU_Yaw","108.90742492675781"
1860,"IMU_Yaw","108.90742492675781"
1860,"IMU_Pitch","-3.100830078125"
1860,"IMU_Pitch","-3.100830078125"
1860,"IMU_Pitch","-3.100830078125"
1860,"IMU_Roll","-1.902923583984375"
1860,"IMU_Roll","-1.902923583984375"
1860,"IMU_Roll","-1.902923583984375"
1860,"z_rot2","7.24"
1860,"z_rot2","7.24"
1860,"z_rot2","7.24"
1860,"Left B Encoder","0.0"
1860,"Left B Encoder","0.0"
1860,"Left B Encoder","0.0"
1962,"Drivespeed","0.16796875"
1962,"Drivespeed","0.16796875"
1962,"Drivespeed","0.16796875"
1962,"Arm Speed","0.0"
1962,"Arm Speed","0.0"
1962,"Arm Speed","0.0"
1962,"Intake Power","-2.52258064516129"
1962,"Intake Power","-2.52258064516129"
1962,"Intake Power","-2.52258064516129"
1962,"Left A Power","-0.001312255859375"
1962,"Left A Power","-0.001312255859375"
1962,"Left A Power","-0.001312255859375"
1962,"Left B Power","-0.001312255859375"
1962,"Left B Power","-0.001312255859375"
1962,"Left B Power","-0.001312255859375"
1962,"Right A Power","-0.001312255859375"
1962,"Right A Power","-0.001312255859375"
1962,"Right A Power","-0.001312255859375"
1962,"Right B Power","-0.001312255859375"
1962,"Right B Power","-0.001312255859375"
1962,"Right B Power","-0.001312255859375"
1962,"Left A Encoder","0.0"
1962,"Left A Encoder","0.0"
1962,"Left A Encoder","0.0"
1962,"Right A Encoder","0.0"
1962,"Right A Encoder","0.0"
1962,"Right A Encoder","0.0"
1962,"Right B Encoder","0.0"
1962,"Right B Encoder","0.0"
1962,"Right B Encoder","0.0"
1962,"IMU_Yaw","108.90623474121094"
1962,"IMU_Yaw","108.90623474121094"
1962,"IMU_Yaw","108.90623474121094"
1962,"IMU_Pitch","-3.1034698486328125"
1962,"IMU_Pitch","-3.1034698486328125"
1962,"IMU_Pitch","-3.1034698486328125"
1962,"IMU_Roll","-1.9118804931640625"
1962,"IMU_Roll","-1.9118804931640625"
1962,"IMU_Roll","-1.9118804931640625"
1962,"x2","0.22831331240966268"
1962,"x2","0.22831331240966268"
1962,"x2","0.22831331240966268"
1962,"z2","-3.8532599500483933"
1962,"z2","-3.8532599500483933"
1962,"z2","-3.8532599500483933"
1962,"y_rot2","-57.03"
1962,"y_rot2","-57.03"
1962,"y_rot2","-57.03"
1962,"x_rot1","2.17"
1962,"x_rot1","2.17"
1962,"x_rot1","2.17"
1962,"z_rot1","90.98"
1962,"z_rot1","90.98"
1962,"z_rot1","90.98"
1962,"x_rot2","88.75"
1962,"x_rot2","88.75"
1962,"x_rot2","88.75"
1962,"z_rot2","7.14"
1962,"z_rot2","7.14"
1962,"z_rot2","7.14"
1962,"x1","0.4579633944400917"
1962,"x1","0.4579633944400917"
1962,"x1","0.4579633944400917"
1962,"z1","-3.4348972144123042"
1962,"z1","-3.4348972144123042"
1962,"z1","-3.4348972144123042"
1962,"y_rot1","83.32"
1962,"y_rot1","83.32"
1962,"y_rot1","83.32"
1962,"fps","277.0"
1962,"fps","277.0"
1962,"fps","277.0"
2063,"Arm Speed","0.0"
2063,"Arm Speed","0.0"
2063,"Arm Speed","0.0"
2063,"x_rot1","2.02"
2063,"x_rot1","2.02"
2063,"x_rot1","2.02"
2063,"z_rot1","91.11"
2063,"z_rot1","91.11"
2063,"z_rot1","91.11"
2063,"x2","0.2322885966559211"
2063,"x2","0.2322885966559211"
2063,"x2","0.2322885966559211"
2063,"z2","-3.859230791091063"
2063,"z2","-3.859230791091063"
2063,"z2","-3.859230791091063"
2063,"x_rot2","88.72"
2063,"x_rot2","88.72"
2063,"x_rot2","88.72"
2063,"y_rot2","-55.66"
2063,"y_rot2","-55.66"
2063,"y_rot2","-55.66"
2063,"z_rot2","7.29"
2063,"z_rot2","7.29"
2063,"z_rot2","7.29"
2063,"fps","238.0"
2063,"fps","238.0"
2063,"fps","238.0"
2063,"x1","0.4579633944400917"
2063,"x1","0.4579633944400917"
2063,"x1","0.4579633944400917"
2063,"z1","-3.4348972144123042"
2063,"z1","-3.4348972144123042"
2063,"z1","-3.4348972144123042"
2063,"y_rot1","83.32"
2063,"y_rot1","83.32"
2063,"y_rot1","83.32"
2063,"IMU_Yaw","108.90481567382812"
2063,"IMU_Yaw","108.90481567382812"
2063,"IMU_Yaw","108.90481567382812"
2063,"IMU_Pitch","-3.1285552978515625"
2063,"IMU_Pitch","-3.1285552978515625"
2063,"IMU_Pitch","-3.1285552978515625"
2063,"IMU_Roll","-1.906494140625"
2063,"IMU_Roll","-1.906494140625"
2063,"IMU_Roll","-1.906494140625"
2063,"Intake Power","-2.4926686217008798"
2063,"Intake Power","-2.4926686217008798"
2063,"Intake Power","-2.4926686217008798"
2161,"IMU_Yaw","108.91769409179688"
2162,"IMU_Yaw","108.91769409179688"
2162,"IMU_Yaw","108.91769409179688"
2162,"IMU_Pitch","-3.09149169921875"
2162,"IMU_Pitch","-3.09149169921875"
2162,"IMU_Pitch","-3.09149169921875"
2162,"IMU_Roll","-1.9084320068359375"
2162,"IMU_Roll","-1.9084320068359375"
2162,"IMU_Roll","-1.9084320068359375"
2162,"Arm Speed","0.0"
2162,"Arm Speed","0.0"
2162,"Arm Speed","0.0"
2162,"x1","0.4579572991889679"
2162,"x1","0.4579572991889679"
2162,"x1","0.4579572991889679"
2162,"z1","-3.434949218303359"
2162,"z1","-3.434949218303359"
2162,"z1","-3.434949218303359"
2162,"x_rot1","2.05"
2162,"x_rot1","2.05"
2162,"x_rot1","2.05"
2162,"y_rot1","83.31"
2162,"y_rot1","83.31"
2162,"y_rot1","83.31"
2162,"z_rot1","91.1"
2162,"z_rot1","91.1"
2162,"z_rot1","91.1"
2162,"x2","0.23288083149898098"
2162,"x2","0.23288083149898098"
2162,"x2","0.23288083149898098"
2162,"z2","-3.8600944342398216"
2162,"z2","-3.8600944342398216"
2162,"z2","-3.8600944342398216"
2162,"x_rot2","88.74"
2162,"x_rot2","88.74"
2162,"x_rot2","88.74"
2162,"y_rot2","-55.46"
2162,"y_rot2","-55.46"
2162,"y_rot2","-55.46"
2162,"z_rot2","7.25"
2162,"z_rot2","7.25"
2162,"z_rot2","7.25"
2162,"fps","232.0"
2162,"fps","232.0"
2162,"fps","232.0"
2162,"Drivespeed","0.15625"
2162,"Drivespeed","0.15625"
2162,"Drivespeed","0.15625"
2162,"Intake Power","-2.4826979472140764"
2162,"Intake Power","-2.4826979472140764"
2162,"Intake Power","-2.4826979472140764"
2162,"Left A Power","-0.001220703125"
2162,"Left A Power","-0.001220703125"
2162,"Left A Power","-0.001220703125"
2162,"Left B Power","-0.001220703125"
2162,"Left B Power","-0.001220703125"
2162,"Left B Power","-0.001220703125"
2162,"Right A Power","-0.001220703125"
2162,"Right A Power","-0.001220703125"
2162,"Right A Power","-0.001220703125"
2162,"Right B Power","-0.001220703125"
2162,"Right B Power","-0.001220703125"
2162,"Right B Power","-0.001220703125"
2262,"x1","0.4579572991889679"
2262,"x1","0.4579572991889679"
2262,"x1","0.4579572991889679"
2262,"z1","-3.434949218303359"
2262,"z1","-3.434949218303359"
2262,"z1","-3.434949218303359"
2262,"x_rot1","2.12"
