dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.771395,2.438206,0.270571,0.322418,0.150267,-0.106016,0.098942
0.020000,4.777871,2.438851,0.277078,0.325381,0.148118,-0.107435,0.099740
0.020000,4.784404,2.439508,0.283644,0.328300,0.145992,-0.106283,0.100463
0.020000,4.790994,2.440174,0.290268,0.331176,0.143796,-0.109836,0.101107
0.020000,4.797639,2.440850,0.296948,0.334008,0.141566,-0.111469,0.101669
0.020000,4.804340,2.441536,0.303684,0.336794,0.139301,-0.113243,0.102146
0.020000,4.811095,2.442229,0.310474,0.339534,0.136998,-0.115166,0.102534
0.020000,4.817904,2.442931,0.317319,0.342227,0.134653,-0.117243,0.102831
0.020000,4.824765,2.443640,0.324216,0.344872,0.132263,-0.119531,0.103032
0.020000,4.831677,2.444355,0.331166,0.347468,0.129824,-0.121912,0.103135
0.020000,4.838640,2.445076,0.338166,0.350015,0.127347,-0.123852,0.103136
0.020000,4.845653,2.445801,0.345216,0.352511,0.124808,-0.126964,0.103032
0.020000,4.852715,2.446531,0.352315,0.354956,0.122227,-0.129046,0.102818
0.020000,4.859824,2.447263,0.359462,0.357347,0.119568,-0.132951,0.102492
0.020000,4.866980,2.447998,0.366656,0.359685,0.116885,-0.134151,0.102049
0.020000,4.874182,2.448733,0.373895,0.361967,0.114100,-0.139249,0.101485
0.020000,4.881429,2.449469,0.381179,0.364192,0.111263,-0.141863,0.100797
0.020000,4.888719,2.450203,0.388506,0.366360,0.108395,-0.143405,0.099980
0.020000,4.896052,2.450935,0.395876,0.368468,0.105397,-0.149892,0.099030
0.020000,4.903426,2.451664,0.403286,0.370515,0.102348,-0.152424,0.097944
0.020000,4.910841,2.452388,0.410736,0.372500,0.099223,-0.156279,0.096716
0.020000,4.918295,2.453106,0.418224,0.374420,0.096013,-0.160479,0.095342
0.020000,4.925787,2.453817,0.425750,0.376274,0.092715,-0.164921,0.093817
0.020000,4.933315,2.454519,0.433311,0.378061,0.089323,-0.169607,0.092137
0.020000,4.940879,2.455211,0.440907,0.379777,0.085832,-0.174536,0.090297
0.020000,4.948477,2.455891,0.448535,0.381424,0.082320,-0.175617,0.088291
0.020000,4.956108,2.456559,0.456195,0.382995,0.078565,-0.187738,0.086116
0.020000,4.963770,2.457211,0.463885,0.384490,0.074769,-0.189813,0.083764
0.020000,4.971462,2.457847,0.471603,0.385910,0.070968,-0.190022,0.081231
0.020000,4.979182,2.458465,0.479348,0.387246,0.066837,-0.206576,0.078512
0.020000,4.986929,2.459064,0.487118,0.388503,0.062828,-0.200411,0.075600
0.020000,4.994701,2.459640,0.494912,0.389673,0.058513,-0.215777,0.072489
0.020000,5.002497,2.460193,0.502727,0.390756,0.054137,-0.218773,0.069174
0.020000,5.010314,2.460721,0.510562,0.391750,0.049685,-0.222625,0.065647
0.020000,5.018151,2.461222,0.518415,0.392651,0.045088,-0.229847,0.061904
0.020000,5.026006,2.461693,0.526284,0.393457,0.040297,-0.239524,0.057936
0.020000,5.033877,2.462133,0.534167,0.394166,0.035423,-0.243741,0.053737
0.020000,5.041762,2.462540,0.542063,0.394774,0.030411,-0.250580,0.049300
0.020000,5.049659,2.462911,0.549968,0.395280,0.025294,-0.255854,0.044618
0.020000,5.057566,2.463245,0.557882,0.395681,0.020051,-0.262164,0.039683
0.020000,5.065480,2.463539,0.565801,0.395973,0.014591,-0.272975,0.034488
0.020000,5.073399,2.463791,0.573724,0.396154,0.009041,-0.277512,0.029026
0.020000,5.081321,2.463998,0.581649,0.396225,0.003563,-0.273883,0.023287
0.020000,5.089242,2.464159,0.589572,0.396177,-0.002390,-0.297686,0.017264
0.020000,5.097162,2.464271,0.597493,0.396016,-0.008052,-0.283104,0.010950
0.020000,5.105076,2.464332,0.605407,0.395733,-0.014156,-0.305198,0.004335
0.020000,5.112983,2.464339,0.613314,0.395330,-0.020126,-0.298454,6.280596
0.020000,5.120879,2.464290,0.621210,0.394807,-0.026150,-0.301244,6.273354
0.020000,5.128730,2.464183,0.629062,0.392597,-0.110494,-4.217176,6.265817
0.020000,5.136504,2.464018,0.636837,0.388764,-0.191680,-4.059290,6.258011
0.020000,5.144199,2.463794,0.644535,0.384902,-0.193107,-0.071341,6.249934
0.020000,5.151813,2.463509,0.652156,0.381014,-0.194405,-0.064898,6.241585
0.020000,5.159348,2.463163,0.659698,0.377103,-0.195552,-0.057388,6.232960
0.020000,5.166800,2.462755,0.667161,0.373172,-0.196527,-0.048753,6.224060
0.020000,5.174169,2.462285,0.674546,0.369226,-0.197290,-0.038133,6.214883
0.020000,5.181455,2.461752,0.681851,0.365269,-0.197857,-0.028329,6.205428
0.020000,5.188657,2.461156,0.689077,0.361306,-0.198181,-0.016230,6.195696
0.020000,5.195773,2.460496,0.696224,0.357341,-0.198219,-0.001891,6.185685
0.020000,5.202804,2.459772,0.703292,0.353382,-0.197957,0.013107,6.175396
0.020000,5.209748,2.458984,0.710280,0.349435,-0.197367,0.029471,6.164830
0.020000,5.216605,2.458131,0.717190,0.345506,-0.196423,0.047207,6.153988
0.020000,5.223375,2.457213,0.724023,0.341604,-0.195097,0.066305,6.142873
0.020000,5.230058,2.456231,0.730777,0.337737,-0.193362,0.086739,6.131486
0.020000,5.236654,2.455184,0.737456,0.333913,-0.191193,0.108466,6.119831
0.020000,5.243162,2.454071,0.744058,0.330142,-0.188565,0.131421,6.107911
0.020000,5.249584,2.452894,0.750587,0.326433,-0.185454,0.155518,6.095731
0.020000,5.255919,2.451651,0.757043,0.322796,-0.181841,0.180646,6.083296
0.020000,5.262169,2.450344,0.763428,0.319242,-0.177708,0.206674,6.070612
0.020000,5.268333,2.448972,0.769743,0.315781,-0.173039,0.233444,6.057684
0.020000,5.274414,2.447535,0.775992,0.312425,-0.167824,0.260775,6.044521
0.020000,5.280413,2.446033,0.782176,0.309183,-0.162054,0.288461,6.031131
0.020000,5.286330,2.444466,0.788297,0.306069,-0.155729,0.316277,6.017522
0.020000,5.292168,2.442835,0.794359,0.303092,-0.148849,0.343977,6.003704
0.020000,5.297929,2.441138,0.800364,0.300263,-0.141423,0.371299,5.989687
0.020000,5.303614,2.439376,0.806316,0.297594,-0.133464,0.397966,5.975483
0.020000,5.309226,2.437548,0.812218,0.295094,-0.124990,0.423697,5.961104
0.020000,5.314767,2.435654,0.818073,0.292774,-0.116026,0.448202,5.946562
0.020000,5.320239,2.433694,0.823886,0.290641,-0.106660,0.468279,5.931871
0.020000,5.325646,2.431667,0.829660,0.288705,-0.096780,0.494021,5.917043
0.020000,5.330989,2.429572,0.835400,0.286974,-0.086552,0.511418,5.902094
0.020000,5.336273,2.427409,0.841109,0.285454,-0.075989,0.528152,5.887039
0.020000,5.341499,2.425177,0.846792,0.284151,-0.065139,0.542484,5.871892
0.020000,5.346671,2.422874,0.852453,0.283070,-0.054056,0.554128,5.856668
0.020000,5.351791,2.420500,0.858097,0.282210,-0.043004,0.552621,5.841385
0.020000,5.356863,2.418053,0.863729,0.281580,-0.031508,0.574787,5.826058
0.020000,5.361890,2.415532,0.869353,0.281179,-0.020062,0.572289,5.810702
0.020000,5.366875,2.412936,0.874973,0.281002,-0.008828,0.561739,5.795334
0.020000,5.371820,2.410263,0.880594,0.281051,0.002427,0.562729,5.779970
0.020000,5.376728,2.407512,0.886220,0.281328,0.013841,0.570723,5.764624
0.020000,5.381602,2.404681,0.891857,0.281814,0.024310,0.523424,5.749313
0.020000,5.386444,2.401769,0.897507,0.282524,0.035523,0.560656,5.734052
0.020000,5.391256,2.398773,0.903176,0.283432,0.045378,0.492766,5.718855
0.020000,5.396042,2.395693,0.908867,0.284550,0.055928,0.527475,5.703735
0.020000,5.400802,2.392527,0.914584,0.285849,0.064951,0.451167,5.688708
0.020000,5.405538,2.389273,0.920330,0.287340,0.074522,0.478525,5.673784
0.020000,5.410253,2.385929,0.926111,0.289005,0.083235,0.435683,5.658978
0.020000,5.414948,2.382495,0.931927,0.290826,0.091087,0.392557,5.644299
0.020000,5.419623,2.378969,0.937783,0.292803,0.098842,0.387753,5.629759
0.020000,5.424281,2.375349,0.943682,0.294925,0.106071,0.361457,5.615368
0.020000,5.428921,2.371636,0.949625,0.297176,0.112587,0.325824,5.601135
0.020000,5.433545,2.367826,0.955616,0.299547,0.118555,0.298396,5.587069
0.020000,5.438153,2.363921,0.961657,0.302027,0.123979,0.271192,5.573176
0.020000,5.442746,2.359918,0.967749,0.304604,0.128868,0.244467,5.559464
0.020000,5.447323,2.355817,0.973894,0.307269,0.133237,0.218451,5.545939
0.020000,5.451885,2.351619,0.980094,0.310011,0.137104,0.193350,5.532607
0.020000,5.456432,2.347321,0.986350,0.312809,0.139884,0.138979,5.519471
0.020000,5.460963,2.342925,0.992664,0.315670,0.143054,0.158500,5.506536
0.020000,5.465480,2.338431,0.999036,0.318583,0.145672,0.130927,5.493805
0.020000,5.469980,2.333837,1.005466,0.321518,0.146717,0.052204,5.481280
0.020000,5.474463,2.329145,1.011956,0.324494,0.148827,0.105520,5.468964
0.020000,5.478930,2.324355,1.018505,0.327481,0.149329,0.025105,5.456858
0.020000,5.483380,2.319467,1.025115,0.330492,0.150553,0.061217,5.444962
0.020000,5.487811,2.314483,1.031785,0.333487,0.149766,-0.039371,5.433278
0.020000,5.492224,2.309401,1.038515,0.336502,0.150714,0.047416,5.421804
0.020000,5.496618,2.304224,1.045305,0.339505,0.150176,-0.026911,5.410541
0.020000,5.500992,2.298953,1.052155,0.342483,0.148911,-0.063271,5.399487
0.020000,5.505345,2.293588,1.059064,0.345449,0.148274,-0.031840,5.388642
0.020000,5.509236,2.288693,1.065317,0.312661,-1.639370,-89.382215,5.380361
0.020000,5.514189,2.282371,1.073348,0.401568,4.445352,304.236136,5.373454
0.020000,5.519094,2.276019,1.081373,0.401222,-0.017311,-223.133140,5.366522
0.020000,5.523950,2.269640,1.089391,0.400889,-0.016681,0.031487,5.359567
0.020000,5.528758,2.263232,1.097402,0.400571,-0.015866,0.040749,5.352589
0.020000,5.533518,2.256795,1.105407,0.400273,-0.014910,0.047779,5.345591
0.020000,5.538229,2.250329,1.113407,0.399996,-0.013870,0.052033,5.338573
0.020000,5.542891,2.243835,1.121402,0.399732,-0.013195,0.033750,5.331537
0.020000,5.547505,2.237312,1.129392,0.399489,-0.012142,0.052624,5.324483
0.020000,5.552070,2.230760,1.137377,0.399267,-0.011090,0.052601,5.317414
0.020000,5.556587,2.224180,1.145358,0.399060,-0.010356,0.036728,5.310331
0.020000,5.561054,2.217570,1.153336,0.398879,-0.009069,0.064326,5.303235
0.020000,5.565473,2.210932,1.161310,0.398712,-0.008313,0.037807,5.296127
0.020000,5.569842,2.204265,1.169282,0.398569,-0.007160,0.057618,5.289009
0.020000,5.574163,2.197570,1.177250,0.398446,-0.006171,0.049495,5.281883
0.020000,5.578435,2.190845,1.185217,0.398343,-0.005135,0.051769,5.274749
0.020000,5.582658,2.184091,1.193183,0.398262,-0.004048,0.054362,5.267609
0.020000,5.586832,2.177308,1.201147,0.398202,-0.003013,0.051750,5.260466
0.020000,5.590957,2.170497,1.209110,0.398163,-0.001941,0.053589,5.253319
0.020000,5.595033,2.163656,1.217073,0.398147,-0.000813,0.056388,5.246172
0.020000,5.599060,2.156786,1.225036,0.398150,0.000152,0.048273,5.239025
0.020000,5.603038,2.149888,1.232999,0.398179,0.001444,0.064602,5.231879
0.020000,5.606967,2.142960,1.240964,0.398225,0.002311,0.043333,5.224737
0.020000,5.610847,2.136003,1.248930,0.398297,0.003584,0.063682,5.217600
0.020000,5.614679,2.129017,1.256898,0.398388,0.004595,0.050551,5.210470
0.020000,5.618461,2.122002,1.264868,0.398501,0.005631,0.051772,5.203347
0.020000,5.622195,2.114957,1.272840,0.398639,0.006921,0.064501,5.196234
0.020000,5.625880,2.107884,1.280816,0.398796,0.007831,0.045529,5.189132
0.020000,5.629517,2.100781,1.288796,0.398975,0.008924,0.054635,5.182043
0.020000,5.633105,2.093649,1.296779,0.399178,0.010159,0.061732,5.174967
0.020000,5.636644,2.086488,1.304767,0.399400,0.011091,0.046614,5.167908
0.020000,5.640135,2.079298,1.312760,0.399643,0.012159,0.053416,5.160865
0.020000,5.643578,2.072078,1.320758,0.399909,0.013291,0.056596,5.153841
0.020000,5.646972,2.064830,1.328762,0.400195,0.014318,0.051314,5.146837
0.020000,5.650318,2.057552,1.336772,0.400501,0.015306,0.049417,5.139855
0.020000,5.653616,2.050246,1.344789,0.400828,0.016334,0.051423,5.132896
0.020000,5.656866,2.042910,1.352812,0.401176,0.017408,0.053686,5.125961
0.020000,5.660068,2.035545,1.360843,0.401543,0.018361,0.047623,5.119052
0.020000,5.663222,2.028151,1.368882,0.401929,0.019317,0.047834,5.112170
0.020000,5.666329,2.020728,1.376928,0.402335,0.020282,0.048253,5.105316
0.020000,5.669388,2.013276,1.384984,0.402760,0.021244,0.048094,5.098492
0.020000,5.672399,2.005795,1.393048,0.403204,0.022195,0.047519,5.091699
0.020000,5.675363,1.998286,1.401121,0.403665,0.023056,0.043096,5.084939
0.020000,5.678280,1.990748,1.409204,0.404144,0.023945,0.044408,5.078212
0.020000,5.681149,1.983181,1.417297,0.404640,0.024812,0.043352,5.071521
0.020000,5.683972,1.975585,1.425400,0.405153,0.025659,0.042378,5.064865
0.020000,5.686748,1.967961,1.433513,0.405684,0.026510,0.042530,5.058246
0.020000,5.689477,1.960309,1.441638,0.406229,0.027274,0.038210,5.051666
0.020000,5.692159,1.952628,1.449774,0.406790,0.028052,0.038874,5.045125
0.020000,5.694796,1.944919,1.457921,0.407366,0.028805,0.037693,5.038624
0.020000,5.697385,1.937181,1.466080,0.407957,0.029535,0.036495,5.032165
0.020000,5.699929,1.929416,1.474252,0.408562,0.030242,0.035332,5.025748
0.020000,5.702427,1.921623,1.482435,0.409180,0.030936,0.034688,5.019375
0.020000,5.704879,1.913802,1.490631,0.409812,0.031574,0.031919,5.013046
0.020000,5.707285,1.905954,1.498840,0.410456,0.032206,0.031598,5.006762
0.020000,5.709646,1.898078,1.507063,0.411112,0.032813,0.030353,5.000525
0.020000,5.711962,1.890174,1.515298,0.411780,0.033395,0.029105,4.994334
0.020000,5.714233,1.882244,1.523548,0.412459,0.033952,0.027858,4.988191
0.020000,5.716459,1.874286,1.531811,0.413149,0.034486,0.026660,4.982096
0.020000,5.718640,1.866302,1.540087,0.413849,0.034991,0.025265,4.976050
0.020000,5.720777,1.858291,1.548379,0.414558,0.035471,0.024026,4.970055
0.020000,5.722869,1.850253,1.556684,0.415277,0.035930,0.022923,4.964109
0.020000,5.724918,1.842189,1.565004,0.416004,0.036364,0.021709,4.958215
0.020000,5.726922,1.834099,1.573339,0.416740,0.036774,0.020508,4.952372
0.020000,5.728883,1.825983,1.581689,0.417483,0.037161,0.019320,4.946581
0.020000,5.730801,1.817841,1.590053,0.418233,0.037518,0.017847,4.940843
0.020000,5.732676,1.809674,1.598433,0.418990,0.037857,0.016971,4.935158
0.020000,5.734507,1.801481,1.606828,0.419754,0.038177,0.016018,4.929527
0.020000,5.736292,1.793283,1.615218,0.419511,-0.012159,-2.516833,4.923963
0.020000,5.738023,1.785113,1.623570,0.417581,-0.096500,-4.217033,4.918489
0.020000,5.739700,1.776984,1.631869,0.414967,-0.130673,-1.708628,4.913111
0.020000,5.741323,1.768899,1.640116,0.412339,-0.131392,-0.035965,4.907830
0.020000,5.742893,1.760857,1.648310,0.409698,-0.132084,-0.034627,4.902645
0.020000,5.744412,1.752859,1.656451,0.407040,-0.132864,-0.038969,4.897553
0.020000,5.745881,1.744906,1.664538,0.404368,-0.133591,-0.036380,4.892555
0.020000,5.747301,1.736999,1.672572,0.401680,-0.134411,-0.040961,4.887649
