dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.521543,2.418568,0.020997,0.031106,0.061559,0.181672,5.930614
0.020000,4.522151,2.418341,0.021646,0.032410,0.065212,0.182664,5.921871
0.020000,4.522782,2.418099,0.022321,0.033791,0.069034,0.191058,5.913085
0.020000,4.523438,2.417842,0.023026,0.035251,0.072979,0.197264,5.904260
0.020000,4.524120,2.417566,0.023762,0.036790,0.076980,0.200067,5.895403
0.020000,4.524830,2.417273,0.024530,0.038412,0.081093,0.205637,5.886520
0.020000,4.525569,2.416959,0.025333,0.040118,0.085294,0.210048,5.877616
0.020000,4.526337,2.416625,0.026171,0.041909,0.089571,0.213837,5.868697
0.020000,4.527137,2.416269,0.027047,0.043788,0.093915,0.217204,5.859770
0.020000,4.527970,2.415889,0.027962,0.045754,0.098317,0.220134,5.850841
0.020000,4.528836,2.415485,0.028918,0.047809,0.102770,0.222613,5.841915
0.020000,4.529738,2.415054,0.029917,0.049955,0.107262,0.224632,5.832999
0.020000,4.530676,2.414595,0.030961,0.052190,0.111791,0.226415,5.824101
0.020000,4.531651,2.414108,0.032051,0.054517,0.116330,0.226955,5.815225
0.020000,4.532665,2.413590,0.033190,0.056935,0.120883,0.227675,5.806378
0.020000,4.533719,2.413039,0.034379,0.059443,0.125441,0.227884,5.797567
0.020000,4.534814,2.412455,0.035620,0.062043,0.129986,0.227270,5.788798
0.020000,4.535951,2.411836,0.036914,0.064734,0.134520,0.226670,5.780078
0.020000,4.537131,2.411180,0.038265,0.067514,0.139012,0.224604,5.771412
0.020000,4.538355,2.410485,0.039672,0.070384,0.143491,0.223972,5.762807
0.020000,4.539624,2.409750,0.041139,0.073342,0.147901,0.220501,5.754270
0.020000,4.540940,2.408974,0.042667,0.076387,0.152277,0.218775,5.745806
0.020000,4.542303,2.408154,0.044257,0.079519,0.156598,0.216058,5.737421
0.020000,4.543714,2.407289,0.045912,0.082736,0.160826,0.211392,5.729122
0.020000,4.545173,2.406378,0.047633,0.086036,0.165004,0.208893,5.720914
0.020000,4.546682,2.405418,0.049421,0.089418,0.169110,0.205317,5.712803
0.020000,4.548242,2.404409,0.051279,0.092880,0.173124,0.200683,5.704795
0.020000,4.549852,2.403348,0.053207,0.096421,0.177051,0.196387,5.696894
0.020000,4.551515,2.402235,0.055208,0.100039,0.180890,0.191951,5.689108
0.020000,4.553229,2.401067,0.057282,0.103732,0.184639,0.187411,5.681440
0.020000,4.554997,2.399843,0.059432,0.107498,0.188295,0.182802,5.673896
0.020000,4.556818,2.398562,0.061659,0.111335,0.191858,0.178159,5.666481
0.020000,4.558694,2.397222,0.063964,0.115242,0.195328,0.173517,5.659200
0.020000,4.560624,2.395822,0.066348,0.119216,0.198706,0.168909,5.652057
0.020000,4.562609,2.394360,0.068813,0.123256,0.201994,0.164367,5.645057
0.020000,4.564649,2.392836,0.071361,0.127359,0.205155,0.158080,5.638205
0.020000,4.566746,2.391248,0.073991,0.131524,0.208259,0.155206,5.631505
0.020000,4.568899,2.389594,0.076706,0.135750,0.211317,0.152867,5.624961
0.020000,4.571109,2.387873,0.079507,0.140035,0.214223,0.145322,5.618578
0.020000,4.573376,2.386085,0.082394,0.144376,0.217058,0.141720,5.612359
0.020000,4.575702,2.384229,0.085370,0.148774,0.219919,0.143057,5.606308
0.020000,4.578085,2.382302,0.088434,0.153225,0.222516,0.129855,5.600429
0.020000,4.580526,2.380305,0.091589,0.157731,0.225306,0.139504,5.594726
0.020000,4.583027,2.378235,0.094835,0.162286,0.227781,0.123748,5.589202
0.020000,4.585587,2.376094,0.098172,0.166895,0.230428,0.132370,5.583861
0.020000,4.588207,2.373878,0.101604,0.171553,0.232907,0.123961,5.578707
0.020000,4.590887,2.371588,0.105129,0.176260,0.235338,0.121551,5.573743
0.020000,4.593629,2.369224,0.108749,0.181017,0.237851,0.125604,5.568972
0.020000,4.596431,2.366783,0.112466,0.185822,0.240269,0.120918,5.564398
