dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.559138,3.000000,0.059338,0.091002,0.043166,-0.098105,0.000000
0.020000,4.560966,3.000000,0.061166,0.091826,0.041204,-0.098105,0.000000
0.020000,4.562811,3.000000,0.063011,0.092611,0.039242,-0.098105,0.000000
0.020000,4.564670,3.000000,0.064870,0.093356,0.037280,-0.098105,0.000000
0.020000,4.566544,3.000000,0.066744,0.094063,0.035318,-0.098105,0.000000
0.020000,4.568432,3.000000,0.068632,0.094730,0.033356,-0.098105,0.000000
0.020000,4.570333,3.000000,0.070533,0.095358,0.031393,-0.098105,0.000000
0.020000,4.572246,3.000000,0.072446,0.095946,0.029431,-0.098105,0.000000
0.020000,4.574171,3.000000,0.074371,0.096496,0.027469,-0.098105,0.000000
0.020000,4.576106,3.000000,0.076306,0.097006,0.025507,-0.098105,0.000000
0.020000,4.578051,3.000000,0.078251,0.097477,0.023545,-0.098105,0.000000
0.020000,4.580004,3.000000,0.080204,0.097908,0.021583,-0.098105,0.000000
0.020000,4.581966,3.000000,0.082166,0.098301,0.019621,-0.098105,0.000000
0.020000,4.583936,3.000000,0.084136,0.098654,0.017659,-0.098105,0.000000
0.020000,4.585912,3.000000,0.086112,0.098968,0.015697,-0.098105,0.000000
0.020000,4.587894,3.000000,0.088094,0.099243,0.013735,-0.098105,0.000000
0.020000,4.589882,3.000000,0.090082,0.099478,0.011773,-0.098105,0.000000
0.020000,4.591873,3.000000,0.092073,0.099674,0.009810,-0.098105,0.000000
0.020000,4.593868,3.000000,0.094068,0.099831,0.007848,-0.098105,0.000000
0.020000,4.595866,3.000000,0.096066,0.099949,0.005886,-0.098105,0.000000
0.020000,4.597866,3.000000,0.098066,0.100027,0.003924,-0.098105,0.000000
0.020000,4.599867,3.000000,0.100067,0.100067,0.001962,-0.098105,0.000000
0.020000,4.601868,3.000000,0.102068,0.100029,-0.001897,-0.192940,0.000000
0.020000,4.603867,3.000000,0.104067,0.099952,-0.003859,-0.098105,0.000000
0.020000,4.605865,3.000000,0.106065,0.099835,-0.005821,-0.098105,0.000000
0.020000,4.607860,3.000000,0.108060,0.099679,-0.007783,-0.098105,0.000000
0.020000,4.609852,3.000000,0.110052,0.099485,-0.009745,-0.098105,0.000000
0.020000,4.611839,3.000000,0.112039,0.099250,-0.011707,-0.098105,0.000000
0.020000,4.613822,3.000000,0.114022,0.098977,-0.013669,-0.098105,0.000000
0.020000,4.615798,3.000000,0.115998,0.098664,-0.015631,-0.098105,0.000000
0.020000,4.617768,3.000000,0.117968,0.098313,-0.017593,-0.098105,0.000000
0.020000,4.619730,3.000000,0.119930,0.097921,-0.019556,-0.098105,0.000000
0.020000,4.621684,3.000000,0.121884,0.097491,-0.021518,-0.098105,0.000000
0.020000,4.623629,3.000000,0.123829,0.097021,-0.023480,-0.098105,0.000000
