dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.107718,2.502322,0.621051,0.205149,-0.164965,-0.047087,0.477672
0.020000,5.111297,2.504188,0.625088,0.201831,-0.165906,-0.047079,0.483456
0.020000,5.114807,2.506043,0.629058,0.198499,-0.166571,-0.033217,0.489144
0.020000,5.118247,2.507887,0.632961,0.195156,-0.167184,-0.030644,0.494738
0.020000,5.121618,2.509717,0.636797,0.191800,-0.167775,-0.029573,0.500235
0.020000,5.124920,2.511534,0.640565,0.188431,-0.168461,-0.034292,0.505635
0.020000,5.128153,2.513335,0.644267,0.185054,-0.168838,-0.018838,0.510937
0.020000,5.131318,2.515120,0.647900,0.181671,-0.169154,-0.015840,0.516141
0.020000,5.134415,2.516887,0.651466,0.178280,-0.169553,-0.019929,0.521246
0.020000,5.137443,2.518637,0.654963,0.174878,-0.170094,-0.027025,0.526252
0.020000,5.140405,2.520367,0.658393,0.171478,-0.169985,0.005449,0.531158
0.020000,5.143299,2.522076,0.661754,0.168067,-0.170558,-0.028673,0.535964
0.020000,5.146126,2.523765,0.665047,0.164657,-0.170537,0.001045,0.540670
0.020000,5.148887,2.525431,0.668272,0.161245,-0.170601,-0.003191,0.545275
0.020000,5.151582,2.527074,0.671429,0.157829,-0.170763,-0.008122,0.549781
0.020000,5.154212,2.528693,0.674517,0.154410,-0.170973,-0.010504,0.554185
0.020000,5.156776,2.530288,0.677537,0.150993,-0.170850,0.006179,0.558489
0.020000,5.159276,2.531857,0.680488,0.147576,-0.170816,0.001709,0.562692
0.020000,5.161712,2.533401,0.683371,0.144159,-0.170894,-0.003940,0.566795
0.020000,5.164083,2.534917,0.686186,0.140742,-0.170821,0.003653,0.570797
0.020000,5.166392,2.536405,0.688933,0.137330,-0.170614,0.010390,0.574699
0.020000,5.168637,2.537865,0.691611,0.133922,-0.170411,0.010127,0.578500
0.020000,5.170820,2.539297,0.694221,0.130509,-0.170638,-0.011368,0.582202
0.020000,5.172941,2.540698,0.696764,0.127106,-0.170166,0.023615,0.585804
0.020000,5.175000,2.542070,0.699238,0.123702,-0.170186,-0.001008,0.589306
0.020000,5.176998,2.543410,0.701644,0.120307,-0.169764,0.021115,0.592709
0.020000,5.178935,2.544720,0.703982,0.116906,-0.170034,-0.013510,0.596013
0.020000,5.180812,2.545997,0.706252,0.113518,-0.169400,0.031688,0.599218
0.020000,5.182629,2.547242,0.708455,0.110132,-0.169269,0.006554,0.602325
0.020000,5.184386,2.548454,0.710590,0.106750,-0.169109,0.008032,0.605334
0.020000,5.186084,2.549633,0.712657,0.103372,-0.168919,0.009476,0.608244
0.020000,5.187724,2.550779,0.714657,0.099998,-0.168701,0.010888,0.611057
0.020000,5.189305,2.551889,0.716590,0.096629,-0.168456,0.012269,0.613773
0.020000,5.190829,2.552966,0.718455,0.093265,-0.168184,0.013618,0.616393
0.020000,5.192295,2.554007,0.720253,0.089907,-0.167885,0.014939,0.618915
0.020000,5.193704,2.555013,0.721984,0.086556,-0.167560,0.016230,0.621342
0.020000,5.195056,2.555983,0.723648,0.083203,-0.167683,-0.006133,0.623673
0.020000,5.196351,2.556918,0.725246,0.079886,-0.165837,0.092304,0.625908
0.020000,5.197593,2.557817,0.726779,0.076633,-0.162648,0.159427,0.628052
0.020000,5.198780,2.558682,0.728248,0.073447,-0.159276,0.168637,0.630104
0.020000,5.199916,2.559512,0.729654,0.070333,-0.155704,0.178562,0.632068
0.020000,5.201001,2.560308,0.731000,0.067294,-0.151979,0.186255,0.633946
0.020000,5.202037,2.561071,0.732287,0.064314,-0.148966,0.150657,0.635739
0.020000,5.203024,2.561801,0.733515,0.061410,-0.145202,0.188201,0.637450
0.020000,5.203965,2.562499,0.734686,0.058576,-0.141693,0.175455,0.639081
0.020000,5.204861,2.563165,0.735803,0.055811,-0.138283,0.170504,0.640635
0.020000,5.205712,2.563801,0.736865,0.053113,-0.134866,0.170837,0.642112
0.020000,5.206520,2.564406,0.737875,0.050485,-0.131444,0.171125,0.643515
0.020000,5.207286,2.564982,0.738833,0.047924,-0.128016,0.171369,0.644846
0.020000,5.208012,2.565528,0.739742,0.045433,-0.124585,0.171571,0.646108
0.020000,5.208699,2.566046,0.740602,0.043010,-0.121150,0.171734,0.647301
